Year,Quarter,1. Revenue,1.1. Income from financial assets regconized through profit/loss (FVTPL),1.1.1. Income from selling financial assets FVTPL,1.1.2. FVTPL revaluation gain,"1.1.3. Dividend, interest from FVTPL financial assets",1.2. Income from held to maturity investment (HTM),1.3. Income from loans and receivables,1.4. Income from available for sales assets (AFS),1.5. Income from derivatives,1.6. Revenue in Brokerage services,1.7. Revenue in Underwriting services,1.8. Revenue in Issuance agency services,1.9. Revenue in Advisory services,1.10.Revenue in Auction trust services,1.11. Revenue in Securities custody services,1.12. Revenue in Securities investment and other investment activities,1.13. Rental income from investment property,1.14. Revenue from advisory services,1.15. Others revenue,2. Deductions,3. Net sales and services,4. Cost of goods sold,4.1. Loss from financial assets recognized through profit/loss (FVTPL),4.1.1 Loss from selling financial assets FVTPL,4.1.2 FVTPL financial assets revaluation loss,4.1.3 FVTPL financial assets purchase transaction costs,4.2 Loss form held to maturity investment (HTM),"4.3 Interest cost, loss from loans and receivables",4.4 Loss from available for sales assets (AFS),"4.5 Provision for losses from mortgage assets, uncollectible receivables, and borrowing expenses",4.6 Loss from derivatives,4.7 Proprietary trading services expenses,4.8 Brokerage expenses,"4.9 Underwriting, securities issuance expenses",4.10 Expenses for securities advisory,4.11 Bidding agent service expenses,4.12 Investor' securities depository expenses,4.13 Expenses for financial advisory activities,4.14 Other expenses,4.14.1 Expenses arise from securities transaction errors and other errors,5. Gross profit/(loss) from operating activities,6. Revenue from financial activities,6.1. Realized and unrealized foreign exchange gain,6.2. Income from non fixed accrued dividend and interest,"6.3. Gain from disposals or sales of investments in subsidiaries, associates and joint ventures",6.4. Other revenue from investments,7. Financial expenses,7.1. Realized and unrealized foreign exchange loss,7.2. Interests expenses,"7.3. Loss from disposals or sales of investments in subsidiaries, associates and joint ventures",7.4. Provision for losses on long term financial investment,7.5. Other investment expenses,8. Gain/(loss) from joint ventures,9. Selling costs,10. General and administrative expenses,11. Net profit/(loss) from operating activities,12. Other incomes/(loss),13. Other profit,14. Others revenue,"15. Shares of profit/(loss) in associates, joint-ventures",16. Profit/(loss) before tax,16.1.  Realized gain,16.2.  Unrealized gain,17. Business income tax expenses,17.1.  Current Enterprise Income Tax Expense,17.2.  DeferredIncomeTaxIncome/(expense),18.  Net profit/(loss)after tax,19. Equity holders of the parent,20. Profit after tax deducted of Funds,21. Minority Interests,22. Gain (loss) from revaluation of held to maturity investments,23. Gain (loss) from revaluation of available for sales financial assets,"24. Gain (loss) distributed from investments in subsidiaries, associates and joint ventures",25. Gain (loss) from revaluation of derivatives,26. Gain (loss) from foreign exchange difference of overseas operations,"27. Pre-distributed gain (loss) from investments in subsidiaries, associates and joint ventures",28. Gain (loss) from revaluation of derivatives,29. Gain (loss) from revaluation of fixed assets using fair value model,30. Total comprehensive income,31. Comprehensive income distributed to shareholders,32. Comprehensive income distributed to uncontrolled shareholders,33. Net income to common share,34. Basic earnings/(loss) per share,35. EPS_diluted
2017,2,5504217703,3120090000,3119840000,250000,0,0,-188794770,0,0,2326894373,0,0,0,0,60685329,0,0,185000000,342771,0,5504217703,-1190053169,-1118955600,-1105955600,-13000000,0,0,298647847,0,1845379600,0,0,-536402130,0,0,0,2625671,-71409972,-1609938585,0,4314164534,251849083,0,251849083,0,0,-440772919,0,-440772919,0,0,0,0,0,-2857660860,1267579838,11000,0,11000,0,1267590838,1280340838,-12750000,0,0,0,1267590838,1267590838,0,0,-730000000,0,0,0,0,0,0,0,-730000000,-730000000,0,0,37,0
2017,3,1617004785,0,0,0,0,0,72789039,0,0,1393655710,0,0,0,0,46014581,0,0,104545455,0,0,1617004785,-1336293496,0,0,0,0,0,-277884314,0,0,0,0,-325489574,0,0,0,-84256516,-31323345,-617339747,0,280711289,0,0,0,0,0,0,0,0,0,0,0,0,0,399058513,679769802,0,0,0,0,679769802,679769802,0,0,0,0,679769802,679769802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0
2017,4,1606549611,0,0,0,0,0,246488465,0,0,1238035354,0,0,0,0,41571246,0,0,80454546,0,0,1606549611,-2156338321,0,0,0,0,0,-192207900,0,0,0,0,-929234399,0,0,0,-86784026,0,-948111996,0,-549788710,0,0,0,0,0,0,0,0,0,0,0,0,0,-1624235978,-2174024688,11000,0,11000,0,-2174013688,-2174013688,0,0,0,0,-2174013688,-2174013688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64,0
2018,1,1166145408,0,0,0,0,0,66044176,0,0,954989066,0,0,0,0,45112166,0,0,100000000,0,0,1166145408,-1178714241,0,0,0,0,0,0,0,0,0,0,-934729560,0,0,0,-82209471,-84274887,-77500323,0,-12568833,0,0,0,0,0,0,0,0,0,0,0,0,0,686025826,673456993,0,0,0,0,673456993,673456993,0,0,0,0,673456993,673456993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0
2018,2,1213511179,2930000,0,2930000,0,0,-43294718,0,0,1137486308,0,0,0,0,116389589,0,0,0,0,0,1213511179,-1483020468,0,0,0,0,0,0,0,0,0,0,-1136092148,-41097104,-77552674,0,-159680993,84274887,-152872436,0,-269509289,78443767,0,78443767,0,0,-1362738,0,-1362738,0,0,0,0,0,27126156,-165302104,149626719,-147272728,2353991,0,-162948113,-165878113,2930000,0,0,0,-162948113,-162948113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0
2018,3,2148784914,34839000,33800000,0,1039000,0,283432566,0,0,1575066115,0,0,0,0,78142935,0,0,134545455,42758843,0,2148784914,-1543415216,0,0,0,0,0,-18154349,0,0,0,0,-1163515539,0,0,0,-251937839,-88593564,-21213925,0,605369698,0,0,0,0,0,0,0,0,0,0,0,0,0,908032512,1513402210,190766901,-190523636,243265,0,1513645475,1513645475,0,0,0,0,1513645475,1513645475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0
2018,4,1480640026,0,0,0,0,0,37673623,0,0,656130002,498181819,0,0,0,49697738,0,0,0,238956844,0,1480640026,-1004879749,0,0,0,0,0,-14305916,0,0,0,0,0,-754926593,0,0,-216100413,-19546827,0,0,475760277,0,0,0,0,0,0,0,0,0,0,0,0,0,-477252386,-1492109,74183262,-14270585,59912677,0,58420568,58420568,0,0,0,0,58420568,58420568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2019,1,807489498,0,0,0,0,0,39193219,0,0,697028660,0,0,0,0,67897431,0,0,0,3370188,0,807489498,-1443476891,0,0,0,0,0,-27827763,0,0,0,0,-675844266,0,0,0,-212164860,-63332700,-464307302,0,-635987393,0,0,0,0,0,0,0,0,0,0,0,0,0,-1289345118,-1925332511,74182259,-74247412,-65153,0,-1925397664,-1925397664,0,0,0,0,-1925397664,-1925397664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-56,0
2019,2,925149724,420000,0,420000,0,0,24228030,0,0,639797699,0,0,234090909,0,29983274,0,0,0,-3370188,0,925149724,-1174963660,0,0,0,0,0,27827763,0,0,0,0,-1512788587,-73583613,-135617047,0,11943944,63332700,443921180,0,-249813936,22896842,0,22896842,0,0,0,0,0,0,0,0,0,0,-20846632059,-21073549153,74181818,-130465818,-56284000,0,-21129833153,-21130253153,420000,0,0,0,-21129833153,-21129833153,0,0,0,0,0,0,0,0,0,0,-21129833153,-21129833153,0,0,-619,0
2019,3,1017976363,0,0,0,0,0,26148880,0,0,881984663,0,0,0,0,43871872,0,0,60000000,5970948,0,1017976363,-1025723317,0,0,0,0,0,-15733528,0,0,0,0,-732215673,0,0,0,-184537339,-75454545,-17782232,0,-7746954,0,0,0,0,0,0,0,0,0,0,0,0,0,-1506897179,-1514644133,74181818,-120581818,-46400000,0,-1561044133,-1561044133,0,0,0,0,-1561044133,-1561044133,0,0,0,0,0,0,0,0,0,0,-1561044133,-1561044133,0,0,-46,0
2019,4,3295351750,0,0,0,0,0,2040106,0,0,903397054,0,0,0,0,75294834,0,0,2310454545,4165211,0,3295351750,-1282095446,0,0,0,0,0,0,0,0,0,0,-794785595,0,0,0,-183066363,-304243488,0,0,2013256304,0,0,0,0,0,0,0,0,0,0,0,0,0,-1332371462,680884842,74181818,-74299750,-117932,0,680766910,680766910,0,0,0,0,680766910,680766910,0,0,0,0,0,0,0,0,0,0,680766910,680766910,0,0,20,0
2020,1,2888165884,0,0,0,0,0,22114162,0,0,446956922,0,0,0,0,49517947,0,0,2272727273,96849580,0,2888165884,-2398296714,0,0,0,0,0,-27827763,0,0,0,0,-563804237,0,0,0,-182640259,-1611971073,-12053382,0,489869170,0,0,0,0,0,0,0,0,0,0,0,0,0,-1289832618,-799963448,0,0,0,0,-799963448,-799963448,0,0,0,0,-799963448,-799963448,0,0,0,0,0,0,0,0,0,0,-799963448,-799963448,0,0,-23,0
2020,2,774240643,0,0,0,0,0,16434725,0,0,701829082,0,0,0,0,51431632,0,0,0,4545204,0,774240643,-1012714967,0,0,0,0,0,-8580677,0,0,0,0,-576735266,0,0,0,-188713743,-230688663,-7996618,0,-238474324,0,0,0,0,0,0,0,0,0,0,0,0,0,-1353173199,-1591647523,154863636,-428347012,-273483376,0,-1865130899,-1865130899,0,0,0,0,-1865130899,-1865130899,0,0,0,0,0,0,0,0,0,0,-1865130899,-1865130899,0,0,-55,0
