Year,Quarter,I. Current Assets,1. Short term financial assets,1.1.Cash and cash equivalents,1.1.1. Cash,1.1.1.1 Cash deposited by investors for securities trading,1.1.2. Cash equivalents,1.2. Net Value Short-term investments,1.2.1. Short-term investments,1.2.2. Held-to-maturity investment,1.2.3. Loans,1.2.4. Available for sales assets,1.2.5. Provisions for impairments of short-term investments,1.3. Accounts receivable,1.3.1. Receivables(from 2019),1.3.1.1. Account receivables,1.3.1.2. Receivables and accrued dividend/interest of financial assets,1.3.1.2.1. Due or overdue receivables on dividend/interest,1.3.1.2.1.1. Doubtful debts on dividend/interest which are overdue,1.3.1.2.2 Undue accrued dividend/interest,1.3.2. Trade accounts receivable,1.3.3. Deductible value added tax,1.3.4. Receivables form services provided by the stock company,1.3.5. Prepayments to suppliers,1.3.6. Intercompany receivables,1.3.7. Receivables arise from transaction error,1.3.8. Receivable from trading stocks,1.3.9. Construction contract in progress receivables,1.3.10. Short-term loans receivables,1.3.11. Other receivables,1.3.12. Provision for short term receivables,1.3.13. Provision for doubtful debts,1.3.14. Shortage of current assets waiting for solution,"1.4.Inventories,net",1.4.1.Inventories,1.4.2. Provision for decline in inventories,2. Other current assets,2.1. Advance,2.2. Tools and equipments,2.3. Short-term prepayments,2.4. Short term Collaterals,2.5. VAT to be claimed,2.6. Other taxes receivable,2.7. Government bonds purchased for resale,2.8. Other current assets,2.9. Provision for other current assets,II. Long-Term Assets,1. Long term financial assets,1.1. Long-term trade receivables,1.1.1. Long-term customer receivables,1.1.2. Long-term prepayments to suppliers,1.1.3. Paid-in capital in wholly-owned subsidiaries,1.1.4. Long-term intercompany receivables,1.1.5. Long-term loans receivables,1.1.6. Other long-term receivables,1.1.7. Provision for doubtful LT receivable,1.2. Long-term investments,1.2.1. Investments in subsidiaries,1.2.2. Investments in associates,1.2.3. Long- term securities Investments,1.2.3.1. Held-to-maturity investment,1.2.4. Other long-term investments,1.2.5. Provision for diminuation in value of long-term investments,2. Fixed Assets,2.1. Tangible fixed assets Accumulated depreciation,2.1.1. Cost,2.1.2. Accumulated depreciation,2.1.3. Revaluation of tangible fixed assets using fair value model,2.2 Finance lease assets,2.2.1. Cost,2.2.2. Accumulated depreciation,2.2.3. Revaluation of fixed assets in financial lease using fair value model,2.3. Intangible fixed assets,2.3.1. Cost,2.3.2. Accumulated depreciation,2.3.3. Revaluation of intangible fixed assets using fair value model,2.4. Construction in progress,3. Net Investment properties,3.1. Cost,3.2.Accumulated depreciation,3.3.Revaluation of investment property using fair value model,4. Long-term incomplete assets,4.1. Long-term cost of work in progress,4.2. Construction in progress,5. Other long-term assets,5.1. Long term collaterals,5.2. Long-term prepayments,5.3. Deferred income tax assets,"5.4. Long-term equipment, material and spare parts",5.5. Payments to Settlement Assistance Fund,5.6. Other long-term assets,5.7. Goodwill,6. Provision for long term assets,A.  Total Assets,I. Liabilites,1. Current liabilities,1.1. Short-term borrowings,1.1.1. Short term borrowings,1.1.2. Short term finance lease,1.2. Short term financial assets borrowings,1.3. Short term convertible bonds,1.4. Short term bonds issued,1.5. Borrowings form payable assistance fund,1.6. Payables to securities trading,1.7. Payable arise from transaction errors,1.8. Short-term trade payables,1.9. Advances from customer,1.10. Taxes and liabilities to State budget,1.11. Payable to employees,1.12. Employees' welfare payable to authorities,1.13. Accrued expenses,1.14. Intercompany payables,1.15. Short-term unrealized revenue,1.16. Short term collaterals received,1.17. Construction contract in progress payables,"1.18. Dividend, principal and interest payables",1.19. Payables to securities issuers,1.20. Other payables,1.21. Provision for ST liabilities,1.22.Bonus and welfare funds,1.23.Price stabilization fund,1.24.Government bonds purchased for resale,2. Long-term liabilities,2.1. Long-term borrowings,2.1.1. Long term borrowings,2.1.2. Long term financial lease,2.2. Long term financial assets borrowings,2.3. Convertible bonds,2.4. Long term bonds,2.5. Long-term trade payables,2.6. Long-term advances from customers,2.7. Long-term accrued expenses,2.8. Long-term intercompany payables,2.9. Intra-company payables for operating capital received,2.10. Deffered revenue,2.11. Long term collaterals received,2.12. Other long-term payables,2.13. Preferred shares,2.14. Provision for severance allowances,2.15. Provision for long-term liabilities,2.16. Provision for compensation of investors,2.17. Deferred income tax liabilities,2.18. Technology-science development fund,II. Owner's equity,1. Capital and researves,1.1. Shareholders' equity,1.1.1. Paid-in capital,1.1.1.1 Common shares,1.1.1.2 Preferred shares,1.1.2. Share premium,1.1.3. Conversion options on convertible bonds,1.1.4. Owner's other capital,1.1.5. Treasury shares,1.2. Differences upon asset revaluation,1.3. Foreign exchange differences,1.4. Charter reserve,1.5. Investment and development funds,1.6. Financial researve funds,1.7. Other funds in owners' equity,1.8. Undistributed earnings,1.8.1. Realized gain,1.8.1.1 Beginning accumulated undistributed earnings,1.8.1.2 Current period undistributed earnings,1.8.2. Unrealized gain,1.9. Minority interests,2. Budget sources and other funds,2.1. Bonus and welfare funds,2.2. Budget sources and other funds,2.2. Funds used for fixed asset acquisitions,III. Minority Interests,B. Total Resources,C. Distributed profit to investor,1. Distributed profit to investor during the year
2013,3,161556291418,159202095390,54032159106,54032159106,0,0,32974506763,33659619458,0,0,0,-685112695,72195429521,0,0,0,0,0,0,1463481598,0,0,1909392700,0,0,57024762193,0,0,12316372822,0,-518579792,0,0,0,0,2354196028,0,0,255823747,0,26026463,265450574,0,1806895244,0,58844670682,37000000000,0,0,0,0,0,0,0,0,37000000000,0,0,0,0,37000000000,0,18129925500,2967187686,13786780003,-10819592317,0,0,0,0,0,15162737814,31447626930,-16284889116,0,0,0,0,0,0,0,0,0,3714745182,0,589276384,0,0,0,3125468798,0,0,220400962100,57553516797,57553516797,0,0,0,0,0,0,0,52220531738,0,1848371813,221200000,122245198,360374588,0,556865861,0,0,0,0,81900,1000,2178498216,0,45346483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162847445303,162847445303,161000000000,161000000000,161000000000,0,0,0,0,0,0,0,0,271963694,271963694,0,1303517915,1303517915,0,1303517915,0,0,0,0,0,0,0,220400962100,0,0
2013,4,174217383880,172141195545,58931627651,58931627651,0,0,32990167993,33584349469,0,0,0,-594181476,80219399901,0,0,0,0,0,0,1355348572,0,0,2539332700,0,0,63343927201,0,0,13497948172,0,-517156744,0,0,0,0,2076188335,0,0,284219347,0,0,0,0,1791968988,0,53124234598,32000000000,0,0,0,0,0,0,0,0,32000000000,0,0,0,0,32000000000,0,17255188546,2696930833,13786780003,-11089849170,0,0,0,0,0,14558257713,28435626930,-13877369217,0,0,0,0,0,0,0,0,0,3869046052,0,464655280,0,0,0,3404390772,0,0,227341618478,62373599999,62373599999,0,0,0,0,0,0,0,57650441664,0,1041629977,53500000,514387191,382811162,0,769983486,0,0,0,0,81900,1000,1915417136,0,45346483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164968018479,164968018479,161000000000,161000000000,161000000000,0,0,0,0,0,0,0,0,271963694,271963694,0,3424091091,3424091091,0,3424091091,0,0,0,0,0,0,0,227341618478,0,0
2014,1,219912043203,217120158801,101860421501,101860421501,0,0,32646763421,32683925830,0,0,0,-37162409,82612973879,0,0,0,0,0,0,951593000,0,0,2845490110,0,0,65753488954,0,0,13619443094,0,-557041279,0,0,0,0,2791884402,0,0,674404854,0,18781821,22562657,0,2076135070,0,53108649147,32000000000,0,0,0,0,0,0,0,0,32000000000,0,0,0,0,32000000000,0,16804192550,2391845176,12121921632,-9730076456,0,0,0,0,0,14412347374,29220496930,-14808149556,0,0,0,0,0,0,0,0,0,4304456597,0,802616162,0,0,0,3501840435,0,0,273020692350,106100422822,106100422822,0,0,0,0,0,0,0,101264672645,0,637502927,53500000,1116868446,426002355,0,689391090,0,0,0,0,81900,1000,1867055976,0,45346483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166920269528,166920269528,161000000000,161000000000,161000000000,0,0,0,0,0,0,0,0,271963694,271963694,0,5376342140,5376342140,0,5376342140,0,0,0,0,0,0,0,273020692350,0,0
2014,2,192098327325,189705988665,100397995541,100397995541,0,0,32725968306,32768225830,0,0,0,-42257524,56582024818,0,0,0,0,0,0,969125435,0,0,3082904060,0,0,39097461053,0,0,13989575549,0,-557041279,0,0,0,0,2392338660,0,0,597881389,0,0,0,0,1794457271,0,52778898041,32000000000,0,0,0,0,0,0,0,0,32000000000,0,0,0,0,32000000000,0,16620488968,3177109643,11893249011,-8716139368,0,0,0,0,0,13443379325,29220496930,-15777117605,0,0,0,0,0,0,0,0,0,4158409073,0,656568638,0,0,0,3501840435,0,0,244877225366,77176142844,77176142844,0,0,0,0,0,0,0,73336010615,0,891476554,78500000,532169249,330081421,0,403442395,0,0,0,0,81900,1000,1559033227,0,45346483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167701082522,167701082522,161000000000,161000000000,161000000000,0,0,0,0,0,0,0,0,271963694,271963694,0,6157155134,6157155134,0,6157155134,0,0,0,0,0,0,0,244877225366,0,0
2014,3,200943451662,198721199045,82499279454,82499279454,0,0,32728625079,32768225830,0,0,0,-39600751,83493294512,0,0,0,0,0,0,1301773203,0,0,3263544060,0,0,65172972790,0,0,14307070255,0,-552065796,0,0,0,0,2222252617,0,0,412488582,0,0,0,0,1809764035,0,51411698151,32000000000,0,0,0,0,0,0,0,0,32000000000,0,0,0,0,32000000000,0,15373927896,2899516633,11893249011,-8993732378,0,0,0,0,0,12474411263,29220496930,-16746085667,0,0,0,0,0,0,0,0,0,4037770255,0,535929820,0,0,0,3501840435,0,0,252355149813,83953044456,83953044456,14000000000,14000000000,0,0,0,0,0,65998268222,0,981645277,227000000,454688195,366675830,0,460395145,0,0,0,0,81900,1000,1418942404,0,45346483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168402105357,168402105357,161000000000,161000000000,161000000000,0,0,0,0,0,0,0,0,271963694,271963694,0,6858177969,6858177969,0,6858177969,0,0,0,0,0,0,0,252355149813,0,0
2014,4,191608598126,189539479454,66847700680,66847700680,0,0,27729243855,27768305830,0,0,0,-39061975,94962534919,0,0,0,0,0,0,956130832,0,0,3395208780,0,0,76300206623,0,0,14862205419,0,-551216735,0,0,0,0,2069118672,0,0,425264359,0,0,0,0,1643854313,0,50302437804,32000000000,0,0,0,0,0,0,0,0,32000000000,0,0,0,0,32000000000,0,14192193737,2686750536,11893249011,-9206498475,0,0,0,0,0,11505443201,29220496930,-17715053729,0,0,0,0,0,0,0,0,0,4110244067,0,432848589,0,0,0,3677395478,0,0,241911035930,67577098022,67577098022,0,0,0,0,0,0,0,58323849104,0,1185284497,227000000,2219741460,48630332,0,532328249,0,0,0,0,81900,1000,4994834997,0,45346483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174333937908,174333937908,161000000000,161000000000,161000000000,0,0,0,0,0,0,0,0,271963694,271963694,0,12790010520,12790010520,0,12790010520,0,0,0,0,0,0,0,241911035930,0,0
2015,1,176093458637,173187395332,49782097849,49782097849,0,0,23730247516,23768405830,0,0,0,-38158314,99675049967,0,0,0,0,0,0,952568240,0,0,3304024060,0,0,80398624217,0,0,15857626445,0,-837792995,0,0,0,0,2906063305,0,0,696473992,0,0,0,0,2209589313,0,53968528805,36000000000,0,0,0,0,0,0,0,0,36000000000,0,0,0,0,36000000000,0,13490073330,2953598191,12332131411,-9378533220,0,0,0,0,0,10536475139,29220496930,-18684021791,0,0,0,0,0,0,0,0,0,4478455475,0,339448308,0,0,3707707167,431300000,0,0,230061987442,55765837681,55765837681,0,0,0,0,0,0,0,49263277344,0,371032342,257000000,425771996,401044938,0,421354002,0,233327429,0,0,81900,1000,4347600247,0,45346483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174296149761,174296149761,161000000000,161000000000,161000000000,0,0,0,0,0,0,0,0,271963694,271963694,0,12752222373,12752222373,0,12752222373,0,0,0,0,0,0,0,230061987442,0,0
2015,2,197187582577,194404165623,73202399164,73202399164,0,0,24899858388,24955825573,0,0,0,-55967185,96301908071,0,0,0,0,0,0,969833103,0,0,3269544060,0,0,75526636816,0,0,17604687087,0,-1068792995,0,0,0,0,2783416954,0,0,548312625,0,0,1746016,0,2233358313,0,53019554793,36000000000,0,0,0,0,0,0,0,0,36000000000,0,0,0,0,36000000000,0,12305182283,2737675206,12332131411,-9594456205,0,0,0,0,0,9567507077,29220496930,-19652989853,0,0,0,0,0,0,0,0,0,4714372510,0,575365343,0,0,0,4139007167,0,0,250207137370,75060968101,75060968101,0,0,0,0,0,0,0,71549393723,0,419716150,78500000,591003202,353806146,0,446867083,0,0,0,0,81900,1000,1576252414,0,45346483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175146169269,175146169269,161000000000,161000000000,161000000000,0,0,0,0,0,0,0,0,271963694,271963694,0,13602241881,13602241881,0,13602241881,0,0,0,0,0,0,0,250207137370,0,0
2015,3,162781097409,160113545812,47954682478,47954682478,0,0,23867630008,23910416984,0,0,0,-42786976,88291233326,0,0,0,0,0,0,969975280,0,0,3631464060,0,0,67491795480,0,0,17263554834,0,-1065556328,0,0,0,0,2667551597,0,0,399136268,0,0,1746016,0,2266669313,0,51767410907,36000000000,0,0,0,0,0,0,0,0,36000000000,0,0,0,0,36000000000,0,11142235355,2543696340,12332131411,-9788435071,0,0,0,0,0,8598539015,29220496930,-20621957915,0,0,0,0,0,0,0,0,0,4625175552,0,486168385,0,0,3707707167,431300000,0,0,214548508316,51091463445,51091463445,0,0,0,0,0,0,0,47096864242,0,443221559,131300000,348638864,357539902,0,432351837,0,145486796,0,0,81900,1000,2067237591,0,68739754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163457044871,163457044871,161000000000,161000000000,161000000000,0,0,0,0,0,0,0,0,899541098,899541098,0,657962675,657962675,0,657962675,0,0,0,0,0,0,0,214548508316,0,0
2015,4,179834007042,177038349844,64870720902,64870720902,0,0,23644303673,23684416155,0,0,0,-40112482,88523325269,0,0,0,0,0,0,948776000,0,0,3631464060,0,0,68250084807,0,0,16778556730,0,-1085556328,0,0,0,0,2795657198,0,0,343350885,0,0,0,0,2452306313,0,50729635892,36000000000,0,0,0,0,0,0,0,0,36000000000,0,0,0,0,36000000000,0,9979288427,2349717474,12332131411,-9982413937,0,0,0,0,0,7629570953,29220496930,-21590925977,0,0,0,0,0,0,0,0,0,4750347465,0,394340298,0,0,3924707167,431300000,0,0,230563642934,62376145808,62376145808,0,0,0,0,0,0,0,57195917667,0,437795230,78500000,1653198660,362817833,0,444416120,0,239074752,0,0,81900,1000,1895602892,0,68739754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168187497126,168187497126,0,161000000000,161000000000,0,0,0,0,0,0,0,0,899541098,899541098,0,5388414930,5388414930,0,5388414930,0,0,0,0,0,0,0,230563642934,0,0
2016,1,180238061857,170501395025,68893713689,68893713689,0,0,85240352088,22718455496,0,62560778351,0,-38881759,16367329248,0,0,0,0,0,0,0,0,559212705,0,0,0,0,0,0,16893672871,-1085556328,0,0,0,0,0,9736666832,2644226313,0,1226558459,441300000,0,0,0,5424582060,0,49185100965,36000000000,0,0,0,0,0,0,0,0,36000000000,17000000000,19000000000,0,0,0,0,8928643752,2260063765,12426541411,-10166477646,0,0,0,0,0,6668579987,29220496930,-22551916943,0,0,0,0,0,0,0,0,0,4256457213,0,0,0,0,4256457213,0,0,0,229423162822,61129213786,61129213786,0,0,0,0,0,0,0,48445409935,0,386223283,78500000,403765865,379207572,497255010,274018736,0,238768477,0,0,0,0,10357325154,0,68739754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168293949036,168293949036,161000000000,161000000000,161000000000,0,0,0,0,0,0,0,899541098,0,899541098,0,5494866840,5396498299,0,5396498299,98368541,0,0,0,0,0,0,229423162822,0,0
2016,2,158150825546,153163116244,9212370712,9212370712,0,0,125301003788,22659365311,0,66825989861,36000000000,-184351384,18649741744,0,0,0,0,0,0,0,0,1569412705,0,0,0,0,0,0,18164482445,-1084153406,0,0,0,0,0,4987709302,3107502324,0,751156505,0,0,0,0,1129050473,0,16646486889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7789078966,2076409273,12426541411,-10350132138,0,0,0,0,0,5712669693,29220496930,-23507827237,0,0,0,0,0,0,3860480000,0,3860480000,4996927923,441300000,299170710,0,0,4256457213,0,0,0,174797312435,10999829606,10999829606,0,0,0,0,0,0,0,0,0,430777581,78500000,434383894,395874943,340487454,443694398,0,261523593,0,0,0,0,8518999520,0,95588223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163797482829,163797482829,161000000000,161000000000,161000000000,0,0,0,0,0,0,0,1169366013,0,1169366013,0,458750803,458750803,458750803,0,0,0,0,0,0,0,0,174797312435,0,0
2016,3,252530745954,247521198897,87157130281,87157130281,0,0,140755072173,22777865311,0,82358805600,36000000000,-381598738,19608996443,0,0,0,0,0,0,0,0,1335754144,0,0,0,0,0,0,19356545916,-1083303617,0,0,0,0,0,5009547057,3287359213,0,559259390,0,0,0,0,1162928454,0,15844576067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6662217235,1892754781,11583238341,-9690483560,0,0,0,0,0,4769462454,28437300000,-23667837546,0,0,0,0,0,0,4222400000,0,4222400000,4959958832,441300000,262201619,0,0,4256457213,0,0,0,268375322021,104531130730,104531130730,0,0,0,0,0,0,0,0,0,440544697,78500000,302366131,369059188,417247886,180022361,0,271105946,0,0,0,0,102376696298,0,95588223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163844191291,163844191291,161000000000,161000000000,161000000000,0,0,0,0,0,0,0,1169366013,0,1169366013,0,505459265,505459265,0,505459265,0,0,0,0,0,0,0,268375322021,0,0
2016,4,331889801724,327159437437,146902086590,146902086590,0,0,159006102126,42820311563,0,80528762514,36000000000,-342971951,21251248721,0,0,0,0,0,0,0,0,1749521587,0,0,0,0,0,0,20585030751,-1083303617,0,0,0,0,0,4730364287,3306488512,0,279153317,0,0,0,0,1144722458,0,15016944709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5540808889,1709100289,11583238341,-9874138052,0,0,0,0,0,3831708600,28437300000,-24605591400,0,0,0,0,0,0,4222400000,0,4222400000,5253735820,476050000,279459802,0,0,4498226018,0,0,0,346906746433,4055680309,4055680309,0,0,0,0,0,0,0,0,0,426511422,78500000,356707722,371222500,360145040,426787512,0,263500459,0,0,0,0,1676717431,0,95588223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342851066124,342851066124,340000000000,340000000000,340000000000,0,0,0,0,0,0,0,1169366013,0,1169366013,0,512334098,512334098,0,512334098,0,0,0,0,0,0,0,346906746433,0,5396498299
2017,1,297419492481,291195173561,33620529328,3620529328,0,30000000000,221559888694,56698253714,69600000000,95668905194,0,-407270214,36014755539,0,0,0,0,0,0,0,0,1649589587,153805200,0,0,0,0,0,36349664027,-2138303275,0,0,0,0,0,6224318920,3954178512,0,710827961,10000000,0,98000000,0,1451312447,0,50996142359,36000000000,0,0,0,0,0,0,0,0,36000000000,0,0,0,0,36000000000,0,9490695731,1594168570,11523400740,-9929232170,0,0,0,0,0,7896527161,33574900000,-25678372839,0,0,0,0,0,0,0,0,0,5505446628,466050000,274378334,0,0,4765018294,0,0,0,348415634840,5726418203,5726418203,0,0,0,0,0,0,0,0,0,1750385392,78500000,267227844,436220833,555255669,545230017,0,264057325,0,0,0,0,1733952900,0,95588223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342689216637,342689216637,340000000000,340000000000,340000000000,0,0,0,0,0,0,0,1169366013,0,1169366013,0,350484611,350484611,0,350484611,0,0,0,0,0,0,0,348415634840,0,0
2017,2,313840020777,307578868938,65944642033,17344642033,0,48600000000,224030753294,44868733433,76000000000,106134981945,0,-2972962084,17603473611,0,0,0,0,0,0,0,0,878700587,130757700,0,0,0,0,0,18728802612,-2134787288,0,0,0,0,0,6261151839,4085243512,0,561127921,32770000,98000000,0,0,1484010406,0,49704714210,36000000000,0,0,0,0,0,0,0,0,36000000000,0,0,0,0,36000000000,0,8228369468,1404623746,11523400740,-10118776994,0,0,0,0,0,6823745722,33574900000,-26751154278,0,0,0,0,0,0,0,0,0,5476344742,466050000,245276448,0,0,4765018294,0,0,0,363544734987,20820340667,20820340667,0,0,0,0,0,0,0,0,0,1557664037,78500000,328941053,444515341,579387719,975789162,0,0,0,0,0,0,16759955132,0,95588223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342724394320,342724394320,340000000000,340000000000,340000000000,0,0,0,0,0,0,0,1169366013,0,1169366013,0,385662294,385662294,0,385662294,0,0,0,0,0,0,0,363544734987,0,0
2017,3,316172555959,309320889350,33466938239,13136938239,0,20330000000,256965179194,44865753488,107000000000,108227344769,0,-3127919063,18888771917,0,0,0,0,0,0,0,0,769021587,143007450,0,0,0,0,0,20110962804,-2134219924,0,0,0,0,0,6851666609,4327498512,0,867932130,34135000,0,98000000,0,1524100967,0,48477853770,36000000000,0,0,0,0,0,0,0,0,36000000000,0,0,0,0,36000000000,0,6966043205,1215078922,11523400740,-10308321818,0,0,0,0,0,5750964283,33574900000,-27823935717,0,0,0,0,0,0,0,0,0,5511810565,466050000,280742271,0,0,4765018294,0,0,0,364650409729,21886964969,21886964969,0,0,0,0,0,0,0,0,0,1687836512,118500000,279991090,519432547,424448938,1831393041,0,0,0,0,0,0,16929774618,0,95588223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342763444760,342763444760,340000000000,340000000000,340000000000,0,0,0,0,0,0,0,1169366013,0,1169366013,0,424712734,97431048,97431048,0,327281686,0,0,0,0,0,0,364650409729,0,0
2017,4,299222780730,294063761187,54341129042,5611129042,0,48730000000,223573595018,43902002693,49700000000,132759794202,0,-2788201877,16149037127,0,0,0,0,0,0,0,0,824671587,733783240,0,0,0,0,0,18670743557,-4080161257,0,0,0,0,0,5159019543,3577109512,0,449162391,10000000,12572368,98000000,0,1012175272,0,48387911152,36000000000,0,0,0,0,0,0,0,0,36000000000,0,0,0,0,36000000000,0,5953343688,1275160824,11773430740,-10498269916,0,0,0,0,0,4678182864,33574900000,-28896717136,0,0,0,0,0,0,0,0,0,6434567464,1157906100,238147237,0,0,5038514127,0,0,0,347610691882,4811167139,4811167139,0,0,0,0,0,0,0,0,0,1284053760,118500000,335100316,48230680,420420270,578841883,0,0,0,0,0,0,1930432007,0,95588223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342799524743,342799524743,340000000000,340000000000,340000000000,0,0,0,0,0,0,0,1169366013,0,1169366013,0,460792717,97431048,0,97431048,363361669,0,0,0,0,0,0,347610691882,0,0
2018,1,299156825772,293485707494,45242908785,1072908785,0,44170000000,232092684234,42506322246,78600000000,113831987747,0,-2845625759,16150114475,0,0,0,0,0,0,0,0,599545690,1367348780,0,0,0,0,0,18263381262,-4080161257,0,0,0,0,0,5671118278,3895374512,0,910011950,10000000,0,25684449,0,830047367,0,48248924939,36000000000,0,0,0,0,0,0,0,0,36000000000,0,17000000000,0,0,19000000000,0,5581691522,1104280721,11773430740,-10669150019,0,0,0,0,0,4477410801,33574900000,-29097489199,0,0,0,0,0,0,0,0,0,6667233417,1159456100,196274045,0,0,5311503272,0,0,0,347405750711,5108908564,5108908564,0,0,0,0,0,0,0,0,0,718947782,118500000,352574137,499645572,578262770,607855278,0,22727273,0,0,0,0,2114807529,0,95588223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342296842147,342296842147,340000000000,340000000000,340000000000,0,0,0,0,0,0,0,1169366013,0,648823913,0,478652221,434822267,0,434822267,43829954,0,0,0,0,0,0,347405750711,0,0
2018,2,297462871917,293756251125,36894195548,1274195548,0,35620000000,243805854729,73518471980,107900000000,64923166815,0,-2535784066,13056200848,0,0,0,0,0,0,0,0,416473487,156507700,0,0,0,0,0,19889114222,-7405894561,0,0,0,0,0,3706620792,2059243013,0,819330419,0,0,98000000,0,730047360,0,49393532275,36000000000,0,0,0,0,0,0,0,0,36000000000,0,17000000000,0,0,19000000000,0,5219129504,942490766,11773430740,-10830939974,0,0,0,0,0,4276638738,33574900000,-29298261262,0,0,0,0,0,0,0,0,0,8174402771,1160506100,1702393399,0,0,5311503272,0,0,0,346856404192,4457686114,4457686114,0,0,0,0,0,0,0,0,0,924462586,78500000,368488819,543544151,270241770,401788687,0,0,0,0,0,0,1775071878,0,95588223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342398718078,342398718078,340000000000,340000000000,340000000000,0,0,0,0,0,0,0,1169366013,0,0,648823913,580528152,-148097578,0,-148097578,728625730,0,0,0,0,0,0,346856404192,0,0
2018,3,298291058776,295179284217,52073433288,1173433288,0,50900000000,230765900982,61096986580,49200000000,122931561593,0,-2462647191,12339949947,0,0,0,0,0,0,0,0,313095965,156507700,0,0,0,0,0,19995865843,-8125519561,0,0,0,0,0,3111774559,1338354513,0,928877686,16495000,0,98000000,0,730047360,0,48444881339,36000000000,0,0,0,0,0,0,0,0,36000000000,0,17000000000,0,0,19000000000,0,4866947356,791080681,11773430740,-10982350059,0,0,0,0,0,4075866675,33574900000,-29499033325,0,0,0,0,0,0,0,0,0,7577933983,750206100,1516224611,0,0,5311503272,0,0,0,346735940115,4309023572,4309023572,0,0,0,0,0,0,0,0,0,806920794,78500000,291814340,581181325,240527770,437761653,0,0,0,0,0,0,1776729467,0,95588223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342426916543,342426916543,340000000000,340000000000,340000000000,0,0,0,0,0,0,0,1169366013,0,648823913,0,608726617,-325579533,0,-325579533,934306150,0,0,0,0,0,0,346735940115,0,0
2018,4,299585505498,297613963747,84239919906,7839919906,0,76400000000,201080456141,61361500010,0,142181603322,0,-2462647191,12293587700,0,0,0,0,0,0,0,0,313095965,336216480,0,0,0,0,0,20061172389,-8416897134,0,0,0,0,0,1971541751,684557100,0,526492291,30445000,0,0,0,730047360,0,48275683634,36000000000,0,0,0,0,0,0,0,0,36000000000,0,17000000000,0,0,19000000000,0,4610143776,735049164,10861186102,-10126136938,0,0,0,0,0,3875094612,33574900000,-29699805388,0,0,0,0,0,0,0,0,0,7665539858,750406100,1335485965,0,0,5579647793,0,0,0,347861189132,4964640953,4964640953,0,0,0,0,0,0,0,0,0,209362007,78500000,1338552447,603482300,235210770,430874021,0,0,0,0,0,0,1973071185,0,95588223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342896548179,342896548179,340000000000,340000000000,340000000000,0,0,0,0,0,0,0,1169366013,0,648823913,0,1078358253,-120461327,-120461327,0,1198819580,0,0,0,0,0,0,347861189132,0,0
