Year,Quarter,1. Sales,2. Sales deductions,3. Net sales,4. Cost of sales,5. Gross Profit,6. Financial income,7. of which: interest expenses,Interest expenses,8.Selling expenses,9. General and admin expenses,10 Operating profit/(loss),11. Other incomes,12. Other expenses,13. Net other income/(expenses),13b. Venture company profit/(loss),14. Net accounting profit/(loss) before tax,15. Business income tax - current,16. Business income tax - deferred,17. Business income tax expenses,18. Net profit/(loss) after tax,19. Minority Interests,20. Attributable to parent company,21. EPS Basis,22. EPS Diluted
2015,4,97593250008,0,97593250008,-80508719487,17084530521,1368966770,0,0,-16439903414,-3168738657,-1155144780,32628933,-7944415,24684518,0,-1130460262,125733486,0,125733486,-1004726776,0,-1004726776,-322,0
2016,1,56365928744,0,56365928744,-49105230216,7260698528,600809284,0,0,-9072086545,-989950167,-2200528900,31338160,0,31338160,0,-2169190740,0,0,0,-2169190740,0,-2169190740,-695,0
2016,2,235293371416,0,235293371416,-210749757393,24543614023,2041781868,0,0,490761753,-2648927320,24427230324,8020000,-1538302970,-1530282970,0,22896947354,-4453211917,0,-4453211917,18443735437,0,18443735437,5906,0
2016,3,205459530386,0,205459530386,-172395753128,33063777258,1392258467,0,0,-2418277666,-2442337864,29595420195,30296915,0,30296915,0,29625717110,-5925143422,0,-5925143422,23700573688,0,23700573688,7589,0
2016,4,88103913201,0,88103913201,-106134023470,-18030110269,1739843675,-261203784,-261203784,-11359301923,-3679362118,-31590134419,204095798,0,204095798,0,-31386038621,6319207819,0,6319207819,-25066830802,0,-25066830802,-8027,0
2017,1,72039167721,0,72039167721,-67760147258,4279020463,390714823,-25400106,-25400106,-2659366112,-2015815577,-30846509,111240000,-6500,111233500,0,80386991,-16077398,0,-16077398,64309593,0,64309593,21,0
2017,2,213848836837,0,213848836837,-188022813789,25826023048,372245667,0,0,-9029130606,-2475042885,14694095224,94614516,0,94614516,0,14788709740,-2957741948,0,-2957741948,11830967792,0,11830967792,3788,0
2017,3,200969360718,0,200969360718,-175046539347,25922821371,1180064270,0,0,-5029269274,-2284551700,19789064667,0,0,0,0,19789064667,-3957812934,0,-3957812934,15831251733,0,15831251733,5069,0
2017,4,102138717900,0,102138717900,-93239173897,8899544003,2380087138,0,0,-8398505496,-3143358402,-262232757,17514,0,17514,0,-262215243,-275685878,0,-275685878,-537901121,0,-537901121,-172,0
2018,1,85087214692,0,85087214692,-78343212013,6744002679,512407426,0,0,-3056476117,-1999257746,2200676242,2350000,-220000,2130000,0,2202806242,-440561248,0,-440561248,1762244994,0,1762244994,564,0
2018,2,273374331226,0,273374331226,-245677716059,27696615167,551246196,0,0,-4739666695,-1799250141,21708944527,3150000,-112772,3037228,0,21711981755,-4342396351,0,-4342396351,17369585404,0,17369585404,5562,0
2018,3,221131144872,0,221131144872,-197841016721,23290128151,1606435801,0,0,-7235739237,-1688348724,15972475991,2000000,-481353229,-479353229,0,15493122762,-3194895198,0,-3194895198,12298227564,0,12298227564,3938,0
2018,4,134474321945,0,134474321945,-125711074491,8763247454,3453069431,0,0,-9272420521,-5529064750,-2585168386,184101161,0,184101161,0,-2401067225,463884463,0,463884463,-1937182762,0,-1937182762,-620,0
2019,1,94030600104,0,94030600104,-87061691833,6968908271,220667823,0,0,-2938992704,-1857803207,2392780183,111831818,-372363,111459455,0,2504239638,-500847928,0,-500847928,2003391710,0,2003391710,641,0
2019,2,299549371538,0,299549371538,-281357561489,18191810049,1053254005,0,0,-4924585171,-2191203375,12129275508,303050000,0,303050000,0,12432325508,-2486465101,0,-2486465101,9945860407,0,9945860407,3185,0
2019,3,274554807463,0,274554807463,-249038062265,25516745198,2306433497,0,0,-9318627024,-1954960213,16549591458,1300000,0,1300000,0,16550891458,-3310178291,0,-3310178291,13240713167,0,13240713167,4240,4240
2019,4,145354938861,0,145354938861,-139765137639,5589801222,3515135436,0,0,-13844302807,-6040157288,-10779523437,950000,-5000,945000,0,-10778578437,2068571458,0,2068571458,-8710006979,0,-8710006979,-2789,-2789
2020,1,71819671728,0,71819671728,-67463802550,4355869178,261276190,0,0,-1947206446,-2156396526,513542396,800000,0,800000,0,514342396,-102868479,0,-102868479,411473917,0,411473917,132,132
2020,2,275425940593,0,275425940593,-252301805590,23124135003,14459451,0,0,-8807634244,-3612483133,10718477077,8619425,0,8619425,0,10727096502,-2145419301,0,-2145419301,8581677201,0,8581677201,2748,2748
