Year,Quarter,1. Sales,2. Sales deductions,3. Net sales,4. Cost of sales,5. Gross Profit,6. Financial income,7. of which: interest expenses,Interest expenses,8.Selling expenses,9. General and admin expenses,10 Operating profit/(loss),11. Other incomes,12. Other expenses,13. Net other income/(expenses),13b. Venture company profit/(loss),14. Net accounting profit/(loss) before tax,15. Business income tax - current,16. Business income tax - deferred,17. Business income tax expenses,18. Net profit/(loss) after tax,19. Minority Interests,20. Attributable to parent company,21. EPS Basis,22. EPS Diluted
2014,1,292172050772,-1565023883,290607026889,-178070643469,112536383420,1462548711,-1432415607,-1400028525,-58670911148,-24347307821,29548297555,532247366,-3055615870,-2523368504,28818447,27053747498,-6098638698,467485077,-5631153621,21422593877,2340473841,19082120036,0,0
2014,2,435372495991,-5342830484,430029665507,-247177577848,182852087659,714427229,-1291640937,-986969319,-89110499307,-33839837637,59324537007,774254564,-4840682,769413882,119690690,60213641579,-13486619384,-537262834,-14023882218,46189759361,5187360984,41002398377,2435,0
2014,3,415033831845,-1668338934,413365492911,-220394390349,192971102562,1491872846,-5761327677,-778026289,-94032371452,-33171625818,61497650461,741610401,-222070741,519539660,18876310,62036066431,-11689384360,-104636194,-11794020554,50242045877,7035116778,43206929099,0,0
2014,4,515696560367,-898958966,514797601401,-289283973571,225513627830,2079624204,-36798143982,-748542504,-89843066812,-36951333324,64000707916,1427551254,-4249036486,-2821485232,422945087,61602167771,-16849419674,502358674,-16347061000,45255106771,2983248478,42271858293,0,0
2015,1,461784520189,-689118923,461095401266,-249943547918,211151853348,2536220986,-18261682351,-507841011,-104785830311,-35950833511,54689728161,735140458,166360540,901500998,92723099,55683952258,-9684104059,-266291650,-9950395709,45733556549,6140151457,39593405092,0,0
2015,2,500383144771,-600522526,499782622245,-266275431177,233507191068,1207698773,-22009696399,-341532000,-114832620013,-43332509516,54585692141,1125478931,-862137176,263341755,0,54849033896,-12235979171,281191020,-11954788151,42894245745,5977771164,36916474581,2812,0
2015,3,478260022919,-211502527,478048520392,-248729147342,229319373050,1939919219,-20901051695,-295778000,-111436672308,-38646776389,60274791877,1536946311,-505604635,1031341676,77542184,61383675737,-11747443811,97039043,-11650404768,49733270969,3798466476,45934804493,0,0
2015,4,541215120524,-1143166217,540071954307,-305111371917,234960582390,3310489993,-15594540025,-292600000,-98849734486,-43893815574,79932982298,3560115628,-3349378402,210737226,2405814,80146125338,-16746342779,81229063,-16665113716,63481011622,5986478260,57494533362,0,0
2016,1,494996047958,-670678164,494325369794,-263073878030,231251491764,3364039317,-24461674727,-292600000,-108255207524,-40387651254,61510997576,1321804622,-299472492,1022332130,44873582,62578203288,-12370899206,970427743,-11400471463,51177731825,920068482,50257663343,0,0
2016,2,527437163442,-2829486296,524607677146,-271474332256,253133344890,3426975413,-18245889390,-274064000,-118164976404,-45124350731,75043748247,1217741430,-1148764683,68976747,0,75112724994,-13152286624,-667231217,-13819517841,61293207153,10611938723,50681268430,0,0
2016,3,486268954729,-2788531024,483480423705,-232153869710,251326553995,1832250575,-19174426003,-258370435,-121246858089,-41187179111,71550341367,1217743106,-712943115,504799991,-19932215,72035209143,-14111153180,330604249,-13780548931,58254660212,5037488787,53217171425,0,0
2016,4,496838323701,-532365378,496305958323,-237519532081,258786426242,6763587762,-20770491987,-72857444,-116383698228,-55335164129,73060659660,1006631002,-654436934,352194068,28693648,73441547376,-16157602829,196638587,-15960964242,57480583134,1052596137,56427986997,0,0
2017,1,405244659277,-3196011008,402048648269,-183199995487,218848652782,766330439,-517455570,-339934568,-111085108418,-46707246822,61305172411,596248684,-121,596248563,-109009064,61792411910,-11414067886,-64116646,-11478184532,50314227378,8891806673,41422420705,0,0
2017,2,458400392689,-1143629938,457256762751,-192941157449,264315605302,538232662,-812777906,-804315108,-123297465669,-53193671402,87590119720,2870521474,-5343805669,-2473284195,0,85116835525,-18015892725,182672958,-17833219767,67283615758,-451391839,67735007597,0,0
2017,3,452806625267,-1121336155,451685289112,-210249066500,241436222612,360055938,-929984576,-927813603,-113377298117,-52422776044,75066219813,562003782,-116061369,445942413,11466293,75523628519,-14888049917,310382071,-14577667846,60945960673,4716502804,56229457869,0,0
2017,4,562956283817,-5760671741,557195612076,-240607640239,316587971837,1951020624,-630440954,-577900660,-155776248093,-62473226690,99659076724,442259200,-17591769,424667431,-68253449,100015490706,-18570544545,233351331,-18337193214,81678297492,6206728385,75471569107,0,0
2018,1,366641804942,-1136071565,365505733377,-180589463807,184916269570,231893531,-1794383263,-1776253919,-75397812227,-56404740339,51551227272,715927896,-61388304,654539592,0,52205766864,-11284183183,-3969703,-11288152886,40917613978,3338763661,37578850317,0,0
2018,2,434375819411,-1469497419,432906321992,-211794555975,221111766017,687030605,-2824936977,-2771793930,-137239045863,-56121239898,25613573884,339427979,-314564312,24863667,0,25638437551,-9043428294,4225624230,-4817804064,20820633487,2339025069,18481608418,0,0
2018,3,472667188477,-5451251199,467215937278,-223574461892,243641475386,283992360,-3571816521,-3503188792,-139556160534,-50038946064,50758544627,1977845926,-1849087267,128758659,0,50887303286,-8433883863,-629015677,-9062899540,41824403746,7040001638,34784402108,0,0
2018,4,535350750622,-3911165082,531439585540,-249016536249,282423049291,1279341079,-4162609113,-4151887924,-133998806932,-59887538374,85653435951,1655470486,169891479,1825361965,0,87478797916,-16629174646,152951406,-16476223240,71002574676,5777816038,65224758638,0,0
2019,1,366994039943,-847476099,366146563844,-190723695006,175422868838,978749805,-4564274644,-4560616134,-70941009130,-45909785743,54986549126,665000103,-631840443,33159660,0,55019708786,-9117401529,-500119138,-9617520667,45402188119,5218199025,40183989094,0,0
2019,2,432971548871,-3124015120,429847533751,-179236952751,250610581000,1524721491,-4654589504,-4621153659,-150484169682,-61399570437,35596972868,321860255,-25139574,296720681,0,35893693549,-8296401018,4900153,-8291500865,27602192684,2393602703,25208589981,1422,0
2019,3,375667622902,-470689966,375196932936,-173545468224,201651464712,808622680,-4714556145,-4714185244,-102129619266,-52379935209,43235976772,656340369,-1358825229,-702484860,0,42533491912,-7390097917,-210303448,-7600401365,34933090547,3521969172,31411121375,0,0
2019,4,540429026143,-1180588251,539248437892,-226505131001,312743306891,1461560168,-3871826236,-3868576620,-166088964055,-63206241086,81037835682,1208569868,-804562398,404007470,0,81441843152,-17639541328,-1107546674,-18747088002,62694755150,6047915345,56646839805,0,0
2020,1,392553105375,-206218867,392346886508,-173386775070,218960111438,778406975,-3480270695,-3455833287,-107251669398,-55722107566,53284470754,3747197659,-3333572740,413624919,0,53698095673,-12838842282,384794945,-12454047337,41244048336,3045857246,38198191090,0,0
2020,2,457091621137,-1220790626,455870830511,-228266901060,227603929451,1920192846,-3263033386,-3212710361,-119877617127,-48178472677,58204999107,758543961,-380548526,377995435,0,58582994542,-10681053216,1122062407,-9558990809,49024003733,6397774488,42626229245,0,0
