Year,Quarter,1. Cash from sales and provide services andother revenue,2. Cash paid to suppliers of goodsand services,3. Cash payments to employees,4. Interest payments,5. Cash paid for corporate incometax,6. Proceeds from business,7. Cash for other business activities,8. Accumulated depreciation,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments",4. ,5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2013,1,8696746818273,-6528789570430,-30905742478,-88608234909,-3759330435,46839569516,-164602885751,0,1926920623786,0,0,0,0,0,0,863391488,863391488,0,0,6073506642108,-7965683111574,0,0,0,-1892176469466,35607545808,104424899216,0,140032445024
2013,4,3940797474972,-5270831655624,-28672864415,-40527584859,0,452925305454,-223581631511,0,-1169890955983,0,0,0,0,0,0,719495856,719495856,0,0,2420587073765,-1180086185289,0,0,0,1240500888476,71329428349,82533714270,-720250116,153142892503
2014,1,3794714452209,-4268423878082,-27166726437,-46409706378,0,21007204043,-210694819577,0,-736973474222,0,0,0,0,0,0,613623421,613623421,0,0,2659695028727,-2024983016481,0,0,0,634712012246,-101647838555,153142892503,0,51495053948
2014,2,4534737274107,-4581313243475,-31565677901,-47299691477,0,69756157524,-274383536860,0,-330068718082,0,0,0,0,0,0,903666298,903666298,0,0,2642871034127,-2297694997856,0,0,0,345176036271,16010984487,51495053948,-561395653,66944642782
2014,3,3022632368004,-3041713806262,-20745561699,-22411657304,0,69202080290,-129209164912,0,-122245741883,0,0,0,0,0,0,65029005,65029005,0,0,1598867244769,-1512763816176,0,0,0,86103428593,-36077284285,66944642782,0,30867358497
2014,4,6014171541986,-6189838725701,-47691081164,-80980446800,0,64506988812,-414523504467,0,-654355227334,0,0,0,0,0,30000000000,113247621,30113247621,0,0,4817213277116,-4116857647363,0,0,0,700355629753,76113650040,30867358497,51301227,107032309764
2015,1,5231603295155,-4464077541587,-32504190767,-51529115724,0,645226129060,-746889370028,72199074266,581829206109,0,0,0,0,0,0,50630722,50630722,0,0,2875031956236,-3327605318630,0,0,0,-452573362394,129306474437,107032309764,0,236338784201
2015,2,4275946213653,-2916060385269,-31622473999,-46632704283,0,-528905559266,403182414635,0,1155907505471,0,0,0,0,0,0,659940730,659940730,0,0,1851744972014,-3014570892044,0,0,0,-1162825920030,-6258473829,236338784201,0,230080310372
2015,3,3699228307136,-3388352501793,-33102599615,-42847271015,0,40102903948,-352552715877,66171652038,-77523877216,0,0,0,0,0,0,356549710,356549710,0,0,4091165815316,-4076941904647,0,0,0,14223910669,-62943416837,230080310372,0,167136893535
2015,4,3649725651895,-3076385074398,-37631179439,-46339647078,0,5290384623,-130348424009,67557424976,364311711594,0,0,0,0,0,0,60904190528,60904190528,0,0,1917919895606,-2420625620742,0,-60000000000,0,-562705725136,-137489823014,167136893535,0,29647070521
2016,1,3716999689001,-2508762217817,-36177224343,-40169425899,0,57970407876,-183759019914,83397442640,1006102208904,0,0,0,0,0,0,15035707,15035707,0,0,1467433651790,-2468120199735,0,0,0,-1000686547945,5430696666,21776944492,0,27207641158
2016,2,0,0,0,0,0,0,0,74399680391,100612996089,-7775565728,0,0,0,0,0,110791719,-7664774009,0,0,2317880423989,-2394258652365,0,0,0,-76378228376,16569993704,27207641158,7534503,43785169365
2016,3,0,0,0,0,0,0,0,0,-239008253393,7775565728,0,0,0,0,0,-80402791,7695162937,0,0,2370979100667,-2088983538144,0,0,0,281995562523,50682472067,43785169365,-4318267,94463323165
2016,4,4130069640046,-3993745927278,-38794442665,-42386522653,-118522395,93331405287,-312920665446,0,-164565035104,0,0,0,0,0,0,92909941,92909941,0,0,2991966210829,-2674408692762,0,0,0,317557518067,153085392904,94463323164,0,247548716068
2017,1,4845696855311,-3655963177024,-45241001950,-46781004951,-6866441850,165514241973,-289434369702,63079447580,966925101807,0,0,0,0,0,0,31946343,31946343,0,0,2070892802540,-3250919610758,0,0,0,-1180026808218,-213069760068,239684165811,0,26614405743
2017,2,0,0,0,0,0,0,0,0,-932006468103,-10176881544,-500000000,0,3500000000,0,0,107646940,-7069234604,0,0,3550801372916,-2579209019447,0,0,0,971592353469,32516650762,89693853323,77183660,122287687745
2017,3,0,0,0,0,0,0,0,0,195205161291,10176881544,500000000,0,-3500000000,0,0,819554976,7996436520,0,0,3277659546239,-3494414349902,0,0,0,-216754803663,-13553205852,122287687745,-3428033,108731053860
2017,4,5068152979072,-4990723869291,-40015168536,-43677485872,-19600107255,318882514970,-436103807068,61846223524,-143084943980,0,0,-1500000000,0,0,0,123406946,-1376593054,0,0,2897397376336,-2503373297347,0,-200000000000,0,194024078989,49562541955,108731053860,-129293741,158164302074
2018,1,5108827198580,-4696717825556,-55267075709,-45845904802,-18989853116,132043157322,-281134609691,53133677741,142915087028,0,0,-4000000000,0,0,0,1262242351,-2737757649,0,0,2930603443240,-3144367680194,0,0,0,-213764236954,-73586907575,158164302074,0,84577394499
2018,2,0,0,0,0,0,0,0,53644758790,47981750076,-222094097080,32181818182,4000000000,0,0,0,-528326928,-186440605826,0,0,4018049706874,-3899976143234,0,0,0,118073563640,-20385292110,84577394499,422219857,64614322246
2018,3,0,0,0,0,0,0,0,54427477507,572424497765,222094097080,-32181818182,-93400000000,0,0,0,2793692590,99305971488,0,0,3171469677119,-3725219262008,0,0,0,-553749584889,117980884364,64614322246,-389913996,182205292614
2018,4,5661262930270,-7143389566925,-47846665205,-60021771691,-1800000000,440611760095,-815352069239,0,-1966535382695,0,0,-50420000000,0,0,0,150348648014,99928648014,0,0,5689188851809,-3712203396032,0,-150000000000,0,1826985455777,-39621278904,182205292614,713539839,143297553549
2019,1,5211095318665,-3685725744738,-64437331660,-72921477776,-1216845750,272592902956,-617673643382,53801475933,1041713178315,-11355195330,0,0,0,0,0,50102820512,38747625182,0,0,2694718540600,-3491713198357,0,-50000000000,0,-846994657757,233466145740,143297553549,0,376763699289
2019,3,0,0,0,0,0,0,0,56414961059,-93235257267,271297017849,-18181818,0,0,0,0,50688898406,321967734437,0,0,3161982425311,-3446448095581,0,-50000000000,0,-334465670270,-105733193100,340176513238,-1893393,234441426745
2019,4,5745923081743,-5830022604019,-64574565301,-100913121832,0,173904798453,-464294745245,0,-539977156201,-104882602834,0,0,0,0,0,1189463141,-103693139693,0,0,4351940396266,-3732427016455,0,0,0,619513379811,-24156916083,234441426745,19066773,210303577435
2020,1,3611507957491,-3726025075248,-58142260236,-79506333384,0,289702422972,-314386493308,56389119525,-276849781713,-8988303375,0,0,0,0,0,1434356168,-7553947207,0,0,2355554211121,-2104838780439,0,0,0,250715430682,-33688298238,115083879755,0,81395581517
2020,2,3476373245694,-3277737317374,-45854225017,-73468312611,0,124629553381,-245174140766,59622082952,-41231196693,-8814591477,0,0,0,0,0,1109212772,-7705378705,0,0,2122185757282,-2072391078104,0,0,0,49794679178,858103780,81395581517,344161641,82597846938
