Year,Quarter,1. Cash from sales and provide services andother revenue,2. Cash paid to suppliers of goodsand services,3. Cash payments to employees,4. Interest payments,5. Cash paid for corporate incometax,6. Proceeds from business,7. Cash for other business activities,8. Accumulated depreciation,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments",4. ,5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2017,2,0,0,0,0,0,0,0,0,72576301080,-4790565085,304545453,-108800000000,84000000000,0,-34079870900,96648173,-63269242359,0,0,0,0,0,-21442100275,0,-21442100275,-12135041554,38228919241,0,26093877687
2017,3,0,0,0,0,0,0,0,0,-31979987693,-16688384915,-304545453,98800000000,-84000000000,0,45276190150,4557282575,47640542357,0,0,0,0,0,20549285275,0,20549285275,36209839939,26093877687,0,62303717626
2017,4,78294959301,-31043295299,-4789854849,0,-5624543962,19333259353,-44395437879,0,11775086665,0,0,0,0,0,2137500,1325939337,1328076837,0,0,0,0,0,-546649600,0,-546649600,12556513902,62303717626,0,74860231528
2018,1,61245237932,-28671580606,-8930015154,0,-796598274,14813316380,-34982312425,2655787206,2678047853,-600000000,0,0,0,0,52867850,1230393714,683261564,0,0,0,0,0,-1059852350,0,-1059852350,2301457067,74859946181,0,77161403248
2018,2,0,0,0,0,0,0,0,0,-8086083535,-119984000,869955600,0,0,0,13647132150,1807515197,16204618947,0,0,0,0,0,1059852350,0,1059852350,9178387762,77161403248,0,86339791010
2018,3,81598004858,-33759048843,-5502820932,0,-4696914653,2574381564,-50204973251,0,-9991371257,-193700000,2363250,0,0,0,1911750,863140480,673715480,0,0,0,0,0,-401122412,0,-401122412,-9718778189,86339791010,0,76621012821
2018,4,0,0,0,0,0,0,0,0,31906233830,119984000,-869955600,0,0,-956774000,-9115226311,1063253302,-9758718609,0,-152500000,0,0,0,-2862736262,0,-3015236262,19132278959,76621012821,0,95753291780
2019,1,74008505857,-29295503823,-10294990231,0,-1074586984,638848828,-46295437444,2648331699,-12313163797,0,0,0,0,-208700000,1010000000,1400123150,2201423150,0,-10194403500,0,0,0,-1379880000,0,-11574283500,-21686024147,95753291780,0,74067267633
2019,3,0,0,0,0,0,0,0,2662277484,3708088715,-425101708,4275000,0,0,-5788989500,2478904000,1469221526,-2261690682,0,0,0,0,0,26213491401,0,26213491401,27659889434,30120382244,0,57780271678
2019,4,107301046628,-34924642967,-6235586258,0,-3667917569,9447109390,-63428604251,0,8491404973,0,3206250,0,0,0,0,3764407232,3767613482,0,0,0,0,0,-755448594,0,-755448594,11503569861,57780271678,0,69283841539
2020,1,65433354724,-29899438766,-11616107045,0,-3967701351,16463718667,-42667969164,2569558632,-6254142935,-316396000,0,0,0,0,0,1467150525,1150754525,0,0,0,0,0,-1537400000,0,-1537400000,-6640788410,69283841539,0,62643053129
2020,2,109368513273,-38945763237,-7151815370,0,-3720540113,20452917475,-110936340022,2557373495,-30933027994,-204395000,4275000,0,0,0,0,1786471731,1586351731,0,0,0,0,0,-376521816,0,-376521816,-29723198079,62643053129,0,32919855050
