Year,Quarter,1. Revenue,1.1. Income from financial assets regconized through profit/loss (FVTPL),1.1.1. Income from selling financial assets FVTPL,1.1.2. FVTPL revaluation gain,"1.1.3. Dividend, interest from FVTPL financial assets",1.2. Income from held to maturity investment (HTM),1.3. Income from loans and receivables,1.4. Income from available for sales assets (AFS),1.5. Income from derivatives,1.6. Revenue in Brokerage services,1.7. Revenue in Underwriting services,1.8. Revenue in Issuance agency services,1.9. Revenue in Advisory services,1.10.Revenue in Auction trust services,1.11. Revenue in Securities custody services,1.12. Revenue in Securities investment and other investment activities,1.13. Rental income from investment property,1.14. Revenue from advisory services,1.15. Others revenue,2. Deductions,3. Net sales and services,4. Cost of goods sold,4.1. Loss from financial assets recognized through profit/loss (FVTPL),4.1.1 Loss from selling financial assets FVTPL,4.1.2 FVTPL financial assets revaluation loss,4.1.3 FVTPL financial assets purchase transaction costs,4.2 Loss form held to maturity investment (HTM),"4.3 Interest cost, loss from loans and receivables",4.4 Loss from available for sales assets (AFS),"4.5 Provision for losses from mortgage assets, uncollectible receivables, and borrowing expenses",4.6 Loss from derivatives,4.7 Proprietary trading services expenses,4.8 Brokerage expenses,"4.9 Underwriting, securities issuance expenses",4.10 Expenses for securities advisory,4.11 Bidding agent service expenses,4.12 Investor' securities depository expenses,4.13 Expenses for financial advisory activities,4.14 Other expenses,4.14.1 Expenses arise from securities transaction errors and other errors,5. Gross profit/(loss) from operating activities,6. Revenue from financial activities,6.1. Realized and unrealized foreign exchange gain,6.2. Income from non fixed accrued dividend and interest,"6.3. Gain from disposals or sales of investments in subsidiaries, associates and joint ventures",6.4. Other revenue from investments,7. Financial expenses,7.1. Realized and unrealized foreign exchange loss,7.2. Interests expenses,"7.3. Loss from disposals or sales of investments in subsidiaries, associates and joint ventures",7.4. Provision for losses on long term financial investment,7.5. Other investment expenses,8. Gain/(loss) from joint ventures,9. Selling costs,10. General and administrative expenses,11. Net profit/(loss) from operating activities,12. Other incomes/(loss),13. Other profit,14. Others revenue,"15. Shares of profit/(loss) in associates, joint-ventures",16. Profit/(loss) before tax,16.1.  Realized gain,16.2.  Unrealized gain,17. Business income tax expenses,17.1.  Current Enterprise Income Tax Expense,17.2.  DeferredIncomeTaxIncome/(expense),18.  Net profit/(loss)after tax,19. Equity holders of the parent,20. Profit after tax deducted of Funds,21. Minority Interests,22. Gain (loss) from revaluation of held to maturity investments,23. Gain (loss) from revaluation of available for sales financial assets,"24. Gain (loss) distributed from investments in subsidiaries, associates and joint ventures",25. Gain (loss) from revaluation of derivatives,26. Gain (loss) from foreign exchange difference of overseas operations,"27. Pre-distributed gain (loss) from investments in subsidiaries, associates and joint ventures",28. Gain (loss) from revaluation of derivatives,29. Gain (loss) from revaluation of fixed assets using fair value model,30. Total comprehensive income,31. Comprehensive income distributed to shareholders,32. Comprehensive income distributed to uncontrolled shareholders,33. Net income to common share,34. Basic earnings/(loss) per share,35. EPS_diluted
2013,3,4057537177,0,0,0,0,0,0,0,0,79535832,0,0,0,0,0,2941095890,0,0,1036905455,0,4057537177,-1152447185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2905089992,0,0,0,0,0,0,0,0,0,0,0,0,0,-1173760531,1731329461,0,0,0,0,1731329461,0,0,0,0,0,1731329461,1731329461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,4,4669548036,0,0,0,0,0,0,0,0,228974384,0,0,0,0,0,2298683000,0,0,2141890652,0,4669548036,-796532552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3873015484,0,0,0,0,0,0,0,0,0,0,0,0,0,-1007189017,2865826467,0,0,0,0,2865826467,0,0,0,0,0,2865826467,2865826467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,1,2238232719,0,0,0,0,0,0,0,0,355699637,0,0,0,0,0,34327200,0,0,1848205882,0,2238232719,-424956477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1813276242,0,0,0,0,0,0,0,0,0,0,0,0,0,-964903988,848372254,0,0,0,0,848372254,0,0,0,0,0,848372254,848372254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,2,1016114930,0,0,0,0,0,0,0,0,300028604,0,0,5973741,0,17838745,27892327,0,0,664381513,0,1016114930,-148674098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,867440832,0,0,0,0,0,0,0,0,0,0,0,0,0,-1139676107,-272235275,0,0,0,0,-272235275,0,0,0,0,0,-272235275,-272235275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,3,1842411526,0,0,0,0,0,0,0,0,511368985,0,0,0,0,0,0,0,0,1331042541,0,1842411526,-289065880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1553345646,0,0,0,0,0,0,0,0,0,0,0,0,0,-1441003688,112341958,0,0,0,0,112341958,0,0,0,0,0,112341958,112341958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,4,1378008430,0,0,0,0,0,0,0,0,415757505,0,0,861000000,0,0,0,0,0,101250925,0,1378008430,9501229215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10879237645,0,0,0,0,0,0,0,0,0,0,0,0,0,-3643362565,7235875080,0,0,0,0,7235875080,0,0,0,0,0,7235875080,7235875080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,1,2596224811,0,0,0,0,0,0,0,0,2016995648,0,0,0,0,0,0,0,0,579229163,0,2596224811,-282301110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2313923701,0,0,0,0,0,0,0,0,0,0,0,0,0,-1358783394,955140307,0,0,0,0,955140307,0,0,0,0,0,955140307,955140307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2,770549743,0,0,0,0,0,0,0,0,145153486,0,0,265454000,0,8858326,12000000,0,0,339083931,0,770549743,-1533417518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-762867775,0,0,0,0,0,0,0,0,0,0,0,0,0,-1414723315,-2177591090,681818181,-900000000,-218181819,0,-2395772909,0,0,0,0,0,-2395772909,-2395772909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,3,1591974089,0,0,0,0,0,0,0,0,1354417416,0,0,0,0,0,7035000,0,0,230521673,0,1591974089,-304846267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1287127822,0,0,0,0,0,0,0,0,0,0,0,0,0,-1222104705,65023117,0,0,0,0,65023117,0,0,0,0,0,65023117,65023117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,4,27259038272,0,0,0,0,0,0,0,0,10123069745,0,0,1033000000,0,0,15598942793,0,0,504025734,0,27259038272,-1100740075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26158298197,0,0,0,0,0,0,0,0,0,0,0,0,0,-588277493,25570020704,71947700,0,71947700,0,25641968404,0,0,0,0,0,25641968404,25641968404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,1639880620,0,0,0,0,0,481732268,0,0,996756771,0,0,132000000,0,29391581,0,0,0,0,0,1639880620,-289502893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-289502893,0,1350377727,0,0,0,0,0,0,0,0,0,0,0,0,0,-1336592119,13785608,0,0,0,0,13785608,13785608,0,0,0,0,13785608,13785608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,2,2050468442,12400000,12400000,0,0,311350667,2458770773,0,0,-635041176,0,0,-132000000,0,14988178,0,0,0,20000000,0,2050468442,-581523283,-115629239,-115629239,0,0,0,0,0,252831795,0,0,-522727495,0,0,0,-61027173,0,-134971171,0,1468945159,2658979,0,2658979,0,0,0,0,0,0,0,0,0,0,-1417383415,54220723,0,0,0,0,54220723,54220723,0,0,0,0,54220723,54220723,0,0,0,0,0,0,0,0,0,0,0,-54220723,54220723,0,0,0
2016,3,1775754604,0,0,0,0,311350667,388527925,0,0,187982546,0,0,0,-44379759,27273225,0,0,905000000,0,0,1775754604,-308845761,0,0,0,0,0,0,0,0,0,0,0,0,0,-62871945,0,0,-245973816,0,1466908843,-310698217,0,-310698217,0,0,0,0,0,0,0,0,0,0,-1189578908,-33368282,0,0,0,0,-33368282,-33368282,0,0,0,0,-33368282,-33368282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,4,95264295,1945261,1945261,0,0,228394444,-284781841,0,0,138888628,0,0,-156681818,0,66045278,0,0,0,101454343,0,95264295,1197910292,0,0,0,0,0,0,-156844938,0,0,0,-497849816,0,0,0,-93185071,-38500000,1984290117,0,1293174587,648217,0,648217,0,0,0,0,0,0,0,0,0,0,-1190258799,103564005,0,0,0,0,103564005,103564005,0,-26960411,-26960411,0,76603594,76603594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,1305090586,0,0,0,0,0,233872468,0,0,154269372,0,0,860000000,0,56948746,0,0,0,0,0,1305090586,-429751880,0,0,0,0,0,-130761421,0,0,0,0,0,0,0,0,-39041921,0,-259948538,0,875338706,0,0,0,0,0,0,0,0,0,0,0,0,0,-1079482220,-204143514,0,0,0,0,-204143514,-204143514,0,0,0,0,-204143514,-204143514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15,0
2017,2,8799203702,9115721,8504328,611393,0,257570000,2671460378,0,0,274515756,0,0,0,0,-23458153,0,0,5610000000,0,0,8799203702,-1303229387,-2628793500,0,-2628793500,0,0,130761421,0,1454165920,0,0,-222727760,0,0,0,-69676,0,-36565792,0,7495974315,824914,0,824914,0,0,-188971457,0,-188971457,0,0,0,0,0,-1403447233,5904380539,2600000,0,2600000,0,5906980539,8535162646,-2628182107,-1186783642,-1186783642,0,4720196897,4720196897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349,0
2017,3,1859997362,0,0,0,0,174475564,327630599,0,0,308512868,0,0,0,0,39378331,0,0,1010000000,0,0,1859997362,-587649105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82944290,0,-504704815,0,1272348257,0,0,0,0,0,-50154755,0,-50154755,0,0,0,0,0,-1088086077,134107425,0,0,0,0,134107425,134107425,0,0,0,0,134107425,134107425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
2017,4,7955403822,1225293300,1184032500,39283300,1977500,-257570000,3105969081,0,0,783842772,0,0,5852000000,0,68010832,0,0,-2822142163,0,0,7955403822,-850485071,1433926600,0,1433926600,0,0,0,0,-1173828167,0,0,-375070952,0,0,0,-286521282,-354795641,-94195629,0,7104918751,429896242,0,429896242,0,0,267269760,0,267269760,0,0,0,0,0,-3122517062,4679567691,800000,-234081186,-233281186,0,4446286505,2973076605,1473209900,-883474267,-883474267,0,3562812238,3562812238,0,0,0,0,0,0,0,0,0,0,3562812238,3562812238,0,0,263,0
2018,1,1871980620,802400000,802400000,0,0,0,543809884,0,0,406822775,0,0,100000000,0,18947961,0,0,0,0,0,1871980620,-541050754,-247098550,0,-247098550,0,0,0,0,0,0,0,0,0,0,0,-78860333,0,-215091871,0,1330929866,0,0,0,0,0,0,0,0,0,0,0,0,0,-1322092348,8837518,2135579,0,2135579,0,10973097,10973097,0,0,0,0,10973097,10973097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2,4457328374,1289590652,-669986225,1959576877,0,0,2916521341,0,0,90090081,0,0,-100000000,0,31126300,0,0,230000000,0,0,4457328374,-381487204,-213928652,-348780000,134851348,0,0,0,0,991688,0,0,-395007671,0,0,0,21545951,0,204911480,0,4075841170,192385,0,192385,0,0,0,0,0,0,0,0,0,0,-1353877382,2722156173,0,-2135579,-2135579,0,2720020594,872690919,1847329675,-546198738,-546198738,0,2173821856,2173821856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,3,5095366950,715312250,465256250,250056000,0,0,3583829168,0,0,239807701,0,0,0,0,24599649,0,0,531818182,0,0,5095366950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5095366950,0,0,0,0,0,0,0,0,0,0,0,0,0,-1120259841,3975107109,0,0,0,0,3975107109,3725051109,250056000,0,0,0,3975107109,3975107109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,0
2018,4,10698451675,-310022647,1572892628,-1887110400,4195125,0,5636638598,0,0,925951328,0,0,1100000000,0,62020759,0,0,3241136365,42727272,0,10698451675,-1538202189,-131740378,0,100917872,-232658250,0,0,0,-82500000,0,0,-90679836,0,0,0,-690292704,-327897400,-215091871,0,9160249486,96990290,0,96990290,0,0,0,0,0,0,0,0,0,0,-3390947341,5866292435,2635579,0,2635579,0,5868928014,7730625017,-1861697003,-1170751959,-1170751959,0,4698176055,4698176055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347,0
2019,1,3704277460,3038333333,0,0,3038333333,0,165422383,0,0,216674770,0,0,276650000,0,7196974,0,0,0,0,0,3704277460,-473399172,-16857880,0,-16857880,0,0,0,0,0,0,0,-54644700,0,0,0,-45727368,0,-356169224,0,3230878288,0,0,0,0,0,0,0,0,0,0,0,0,0,-1010686822,2220191466,0,0,0,0,2220191466,2220191466,0,0,0,0,2220191466,2220191466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,0
2019,2,17208529962,-3030592833,0,0,-3030592833,6095332000,-125432059,0,0,14130207688,0,0,0,0,139015166,0,0,0,0,0,17208529962,-16568884327,-6735313020,-6725000000,-10313020,0,0,0,0,-9528124088,0,0,-673758224,0,0,0,12141781,0,356169224,0,639645635,9011493,0,9011493,0,0,0,0,0,0,0,0,0,0,-1476639091,-827981963,2970000,-32373306,-29403306,0,-857385269,-830214369,-27170900,-276447319,-276447319,0,-1133832588,-1133832588,0,0,0,0,0,0,0,0,0,0,-1133832588,-1133832588,0,0,-129,0
2019,3,16591277587,0,0,0,0,4109000000,22544046,0,0,12165684527,0,0,0,0,9549014,0,0,284500000,0,0,16591277587,-12624271767,-10500000000,-10500000000,0,0,0,0,0,0,0,0,-2088121277,0,0,0,-36150490,0,0,0,3967005820,57986,0,57986,0,0,0,0,0,0,0,0,0,0,-1305843825,2661219981,0,0,0,0,2661219981,2661219981,0,0,0,0,2661219981,2661219981,0,0,0,0,0,0,0,0,0,0,2661219981,2661219981,0,0,78,0
2019,4,92799926794,0,0,0,0,4131515000,58358183,0,0,88577038573,0,0,0,0,16015038,0,0,17000000,0,0,92799926794,-64947091355,-42786371100,0,-42786371100,0,0,0,0,0,0,0,1467109384,0,0,0,-198997374,-2145000,-23426687265,0,27852835439,-5984548,0,-5984548,0,0,-1073320362,0,0,0,0,-1073320362,0,0,-1095120944,25678409585,23201695,-84024839,-60823144,0,25617586441,25590427541,27158900,-5650327105,-5650327105,0,19967259336,19967259336,0,0,0,0,0,0,0,0,0,0,19967259336,19967259336,0,0,587,0
2020,1,4954636222,0,0,0,0,4102700000,98955532,0,0,722388319,0,0,0,0,30592371,0,0,0,0,0,4954636222,-1323608992,-98630,-98630,0,0,0,0,0,0,0,0,-192150000,0,0,0,-72000000,0,-1059360362,0,3631027230,133819,0,133819,0,0,0,0,0,0,0,0,0,0,-1122555773,2508605276,2510762,0,2510762,0,2511116038,2511116038,0,0,0,0,2511116038,2511116038,0,0,0,0,0,0,0,0,0,0,2511116038,2511116038,0,0,74,0
2020,2,5285229467,1000,0,1000,0,4131374643,337107804,0,0,678083397,0,0,0,0,68662623,0,0,70000000,0,0,5285229467,-1143247097,-24340920,98630,-24439550,0,0,0,0,0,0,0,-1118906177,0,0,0,0,0,0,0,4141982370,1101710,0,1101710,0,0,-16078084,0,-16078084,0,0,0,0,0,-1127223301,2999782695,4424321,-9280265,-4855944,0,2994926751,3019365301,-24438550,-1106096268,-1106096268,0,1888830483,1888830483,0,0,0,0,0,0,0,0,0,0,1888830483,1888830483,0,0,56,0
