Year,Quarter,1. Sales,2. Sales deductions,3. Net sales,4. Cost of sales,5. Gross Profit,6. Financial income,7. of which: interest expenses,Interest expenses,8.Selling expenses,9. General and admin expenses,10 Operating profit/(loss),11. Other incomes,12. Other expenses,13. Net other income/(expenses),13b. Venture company profit/(loss),14. Net accounting profit/(loss) before tax,15. Business income tax - current,16. Business income tax - deferred,17. Business income tax expenses,18. Net profit/(loss) after tax,19. Minority Interests,20. Attributable to parent company,21. EPS Basis,22. EPS Diluted
2014,3,42800009533,0,42800009533,-36755744933,6044264600,126921855,-378913543,-378913543,-435497150,-1748988420,3607787342,918774131,-70000000,848774131,0,4456561473,-980443524,0,-980443524,3476117949,0,3476117949,511,0
2014,4,66557440137,0,66557440137,-71538217742,-4980777605,1825223844,-658830237,-658830237,-523214510,-6122674317,-10460272825,7202792950,-2211564383,4991228567,0,-5469044258,320820997,0,320820997,-5148223261,0,-5148223261,757,0
2015,1,207009384766,0,207009384766,-186298028816,20711355950,1905127804,-128375002,-128375002,-1406811562,-7547254925,13534042265,70163294,-74254569,-4091275,0,13529950990,-1405718482,0,-1405718482,12124232508,0,12124232508,1783,0
2015,2,183235987468,0,183235987468,-146597356766,36638630702,3145849772,0,0,-1326448490,-2067645773,36390386211,808561738,-10881446,797680292,0,37188066503,-1123074537,0,-1123074537,36064991966,0,36064991966,5304,0
2015,3,129914303543,-1673632121,128240671422,-100767362476,27473308946,473443453,-37411111,-37411111,-555247805,-2545666136,24808427347,154500000,-214872000,-60372000,0,24748055347,-2178266,0,-2178266,24745877081,0,24745877081,3639,0
2015,4,35575102992,0,35575102992,-24626090597,10949012395,637405827,-2792404031,-12404031,-371013508,-4640537583,3782463100,1049207319,0,1049207319,0,4831670419,1101561074,0,1101561074,5933231493,0,5933231493,873,0
2016,1,267213599709,0,267213599709,-208821818615,58391781094,1264033984,-1080735481,-1080735481,-1418570431,-9321959711,47834549455,180763583,-10528010,170235573,0,48004785028,-309688724,0,-309688724,47695096304,0,47695096304,7014,0
2016,2,162035542412,0,162035542412,-104569992014,57465550398,2856579411,-1272125823,-1272125823,-816338012,154322694,58387988668,57403645,-17998727,39404918,0,58427393586,-331362334,0,-331362334,58096031252,0,58096031252,8543.5,0
2016,3,55179490616,0,55179490616,-29639379399,25540111217,17126651,-1878170920,-1878170920,-197889892,-2281117821,21200059235,16008587,-69738831,-53730244,0,21146328991,-3729003,0,-3729003,21142599988,0,21142599988,3109,0
2016,4,39653004238,0,39653004238,-23581339274,16071664964,1619083453,-2087523285,-2087523285,-176601928,-4590465240,10836157964,2315912433,-2662710779,-346798346,0,10489359618,-91661287,0,-91661287,10397698331,0,10397698331,1529,0
2017,1,298313613868,-257523810,298056090058,-192861619754,105194470304,1818935455,-4725328793,-4725328793,-1447911591,-7530067303,93310098072,67374545,-4182564,63191981,0,93373290053,-217204146,0,-217204146,93156085907,0,93156085907,11416,0
2017,2,144422678099,0,144422678099,-94646877331,49775800768,4063407306,-7117446056,-7117446056,-779505797,-7507025914,38435230307,3332684401,-3127749438,204934963,0,38640165270,-262702985,0,-262702985,38377462285,0,38377462285,5489,0
2017,3,139526001772,0,139526001772,-104704623771,34821378001,1687365636,-7256635252,-7256635252,-304347820,-1989427285,26958333280,3336752841,-52624389,3284128452,0,30242461732,0,0,0,30242461732,0,30242461732,0,0
2017,4,105963397097,0,105963397097,-71314651876,34648745221,5100240787,-7171703974,-7171703974,-772940896,-5519684319,26284656819,1323617978,-143260870,1180357108,0,27465013927,0,0,0,27465013927,0,27465013927,0,0
2018,1,211247274691,-3002500,211244272191,-155071362602,56172909589,4833720838,-9630263178,-9630263178,-1897615615,-6577578914,42901172720,10581819,-6371347,4210472,0,42905383192,0,0,0,42905383192,0,42905383192,4674,0
2018,2,143993207141,0,143993207141,-112113079423,31880127718,5600642173,-12237799117,-11631724000,-1252692228,-5798041339,18192237207,-78554184,-2792150653,-2870704837,0,15321532370,0,0,0,15321532370,0,15321532370,1785,0
2018,3,197437261832,-50000,197437211832,-161251546734,36185665098,1161295619,-12614513665,-12614513665,-408787947,-2962503219,21361155886,146498,-97933877,-97787379,0,21263368507,0,0,0,21263368507,0,21263368507,2172,0
2018,4,250759046439,-1533952390,249225094049,-219433306919,29791787130,939055660,-11630170909,-11630170909,-1192732904,-5015445541,12892493436,2175360378,-6047300,2169313078,0,15061806514,0,0,0,15061806514,0,15061806514,1538,0
2019,1,128747235867,0,128747235867,-109893043929,18854191938,3329312015,-11263769208,-11263769208,-1296882746,-4432535324,5190316675,187809087,-135021735,52787352,0,5243104027,0,0,0,5243104027,0,5243104027,535,0
2019,2,302231221613,0,302231221613,-268477837826,33753383787,4566587370,-12775370456,-12144222969,-1735495019,-2218521562,21590584120,172771552,-94628971,78142581,0,21668726701,0,0,0,21668726701,0,21668726701,2213,0
2019,3,155779419124,0,155779419124,-129722711057,26056708067,2925364608,-12140086824,-12140086824,-754856736,-2538920592,13548208523,15507083,-1446493,14060590,0,13562269113,0,0,0,13562269113,0,13562269113,1385,0
2019,4,327649901040,-25980952,327623920088,-289319273228,38304646860,2394433547,-11878133523,-11083982115,-703194455,-6274767115,21842985314,8779440,11180173,19959613,0,21862944927,0,0,0,21862944927,0,21862944927,2233,0
2020,1,287420884983,0,287420884983,-248910030209,38510854774,6700698399,-10791898324,-10791898324,-2110002053,-6841521117,25468131679,551760000,-81532439,470227561,0,25938359240,0,0,0,25938359240,0,25938359240,2649,0
2020,2,282757159104,-5238095238,277519063866,-210553758901,66965304965,4654904812,-10185832228,-10185832228,-1153196960,-2208384546,58072796043,958160652,-1077645432,-119484780,0,57953311263,0,0,0,57953311263,0,57953311263,5918,0
