Year,Quarter,1. Sales,2. Sales deductions,3. Net sales,4. Cost of sales,5. Gross Profit,6. Financial income,7. of which: interest expenses,Interest expenses,8.Selling expenses,9. General and admin expenses,10 Operating profit/(loss),11. Other incomes,12. Other expenses,13. Net other income/(expenses),13b. Venture company profit/(loss),14. Net accounting profit/(loss) before tax,15. Business income tax - current,16. Business income tax - deferred,17. Business income tax expenses,18. Net profit/(loss) after tax,19. Minority Interests,20. Attributable to parent company,21. EPS Basis,22. EPS Diluted
2016,1,13775582300,0,13775582300,-12149626603,1625955697,52604897,-331827962,-307116780,-359687627,-1102613176,-115568171,3959048561,-198682848,3760365713,0,3644797542,-715450049,0,-715450049,2929347493,0,2929347493,121,0
2016,2,1112941450,0,1112941450,-551032810,561908640,240149366,-272375417,-256714235,-147935497,-345644678,36102414,2031983788,-10790968,2021192820,0,2057295234,-368446246,0,-368446246,1688848988,0,1688848988,70,0
2016,3,31421836300,0,31421836300,-24381303671,7040532629,37179826,-417234842,-401573660,-741999731,-5938724873,-20246991,4150302385,-464756035,3685546350,0,3665299359,-705486324,0,-705486324,2959813035,0,2959813035,116,0
2016,4,39119667100,0,39119667100,-37202993847,1916673253,72127587,-531734598,-423378390,-979887989,155794211,632972464,2460558423,-1046847012,1413711411,0,2046683875,-304167581,0,-304167581,1742516294,0,1742516294,66,0
2017,1,17552716739,0,17552716739,-11907069573,5645647166,108161666,-721645889,-693328556,-669504832,-2507715764,1854942347,41265840,0,41265840,0,1896208187,-195272728,0,-195272728,1700935459,0,1700935459,56,0
2017,2,17324346064,0,17324346064,-13823543288,3500802776,206273707,-1462958641,-1436795220,-262898725,-814650822,1166568295,418988874,-194965778,224023096,0,1390591391,-128579047,0,-128579047,1262012344,0,1262012344,42,0
2017,3,69644310679,0,69644310679,-61159407523,8484903156,28132168,-1561872845,-1546211663,-1450513371,-3266363350,2234285758,181873672,-56566614,125307058,0,2359592816,-243997557,0,-243997557,2115595259,0,2115595259,70,0
2017,4,65142966992,0,65142966992,-55737541373,9405425619,62784662,-1781756361,-1747993872,-1678708379,-2756309091,3251436450,885529273,-121042682,764486591,0,4015923041,-533869833,0,-533869833,3482053208,0,3482053208,115,0
2018,1,17629195090,0,17629195090,-13985862382,3643332708,61630845,-1629476485,-1609217970,-492083198,-821162188,762241682,436942102,-5910000,431032102,0,1193273784,-164833351,0,-164833351,1028440433,0,1028440433,34,0
2018,2,20827460062,0,20827460062,-20194440153,633019909,4590650654,-2369190025,-2251581695,-419545668,-1411137812,1023797058,509527515,-571435231,-61907716,0,961889342,164833351,0,164833351,1126722693,0,1126722693,38,0
2018,3,51606279702,0,51606279702,-43429079817,8177199885,70028064,-2744026707,-2479424445,-1894311756,-2799846133,809043353,516118073,-353562412,162555661,0,971599014,0,0,0,971599014,0,971599014,32,0
2018,4,88197560786,0,88197560786,-78699965410,9497595376,258096311,-3067750746,-2769970385,-2253059653,-3053410783,1381470505,5870030812,-1465018987,4405011825,0,5786482330,-948241405,0,-948241405,4838240925,0,4838240925,160,0
2019,1,33764207262,0,33764207262,-30948989134,2815218128,211972565,-1666758633,-1646758904,-694504355,-1061900518,-395972813,2109599921,-940316807,1169283114,0,773310301,-160138043,0,-160138043,613172258,0,613172258,20,0
2019,2,20986826340,0,20986826340,-19046624676,1940201664,4809597888,-4741166984,-4620777692,-761072187,-1713447342,-465886961,2229084300,-775581432,1453502868,0,987615907,160138043,0,160138043,1147753950,0,1147753950,38,0
2019,3,59445774938,0,59445774938,-54297786179,5147988759,3003222237,-3902441336,-3897263537,-1557670964,-3244607618,-553508922,7321878229,-6043830173,1278048056,0,724539134,-113092037,0,-113092037,611447097,0,611447097,20,0
2019,4,47297196912,0,47297196912,-49630731174,-2333534262,6784043195,-4140327394,-4238951070,-1336160296,-3687717235,-4713695992,16146178436,-6075835401,10070343035,0,5356647043,0,0,0,5356647043,0,5356647043,177,0
2020,1,42904545400,0,42904545400,-39418629223,3485916177,3549757776,-4210344301,-4210344301,-663519926,-1198654344,963155382,232742762,-212928626,19814136,0,982969518,-157718519,0,-157718519,825250999,0,825250999,27,0
2020,2,22877321988,0,22877321988,-22165301768,712020220,2839486997,-4161215775,-3925067490,-537507741,-2766688756,-3913905055,6292937679,-511029513,5781908166,0,1868003111,-363738159,0,-363738159,1504264952,0,1504264952,50,0
