Year,Quarter,A. Total Assets,I. Cash and Precious Metals,II. Balances with the SBV,III. Placements with and loans to other credit institutions,1. Balances with other credit institutions,2. Loans to other credit institutions,3. Allowance for balances with and loans to other credit,"IV. Trading Securities, net",1. Trading Securities,2. Less: Provision for diminution in value of Trading Securities,V. Derivatives and other financial assets,"VI. Loans and advances to customers, net",1. Loans and advances to customers,2. Less: Provision for losses on loans and advances to customers,VII. Debts purchase,1. Debts purchase,2. Allowance for losses on debts purchase,VIII. Investment Securities,1. Available-for Sales Securities,2. Held-to-Maturity Securities,3. Less: Provision for diminution in value of investment securities,IX. Investment in other entities and long term investments,1. Investment in joint ventures,2. Investments in associate companies,3. Other long-term investments,4. Less: Provision for diminuation in value of long term investments,X. Fixed Assets,1. Tangible fixed assets,2. Leased assets,3. Intagible fixed assets,XI. Investment Properties,XII. Other Assets,1. Receivables,2. Accrued interest and fee receivables,3. Deferred tax assets,4. Other assets,5. In which: Good will,6. Allowance for other assets,B. Liabilities and Shareholder's Equity,Total Liabilities,I. Due to Gov and borrowings from SBV,II. Deposits and borrowings from other credit institutions,1. Deposits from other credit institutions,2. Borrowings from other credit institutions,III. Deposits from customers,IV. Derivatives and other financial liabilities,"V. Funds received from Gov, international and other institutions",VI. Convertible bonds/CDs and other valuable papers issued,VII. Other liabilities,Sharehodler's Equity,I. Capital,1. Paid-in capital,2. Fund for basic construction,3. Capital surplus,4. Treasury shares,5. Preferred shares,6. Owner's other capital,II. Reserves,III. Foreign Currency Difference reserve,IV. Difference upon Assets Revaluation,V. Retained Earnings,VI. Minority interests,Minority Interest,CONTINGENT LIABILITIES,I. Letters of credit (L/C),1. Letters of credit at sight,2. Deferred letters of credit,3. Others,II. Credit guarantee,1. Loan guarantee,2. Payment guarantee,3. Performance guarantee,4. Tender guarantee,5. Export guarantee,6. Others,III. CREDIT COMMITMENTS,1. Foreign exchange transactions commitments,a. Foreign exchange buying commitments,b. Foreign exchange selling commitments,c. Swap commitments,d. Future commitments,2. Irrevocable loan commitments,3. Letters of credit commitments,4. Other commitments
2015,2,101913197000000,447432000000,796751000000,3933240000000,1633220000000,2300947000000,-927000000,1000000,1000000,0,7527000000,50783535000000,51399641000000,-616106000000,0,0,0,32655544000000,31350469000000,1563705000000,-258630000000,324731000000,0,0,324731000000,0,1162690000000,770964000000,0,391726000000,0,11801746000000,7346270000000,3932088000000,0,529803000000,0,-6415000000,101913197000000,94516148000000,25061000000,8520860000000,5947832000000,2573028000000,83319204000000,0,1083650000000,0,1567373000000,7397049000000,6523331000000,6460000000000,0,63331000000,0,0,0,662740000000,0,0,210978000000,0,0,4069551000000,0,0,0,0,4069551000000,7000000000,0,0,0,0,4062551000000,21399687000000,10297859000000,427562000000,460089000000,9410208000000,0,0,2460657000000,8641171000000
2015,3,106628799000000,489757000000,2641589000000,2878030000000,2541888000000,337069000000,-927000000,0,0,0,8207000000,54003368000000,54609751000000,-606383000000,0,0,0,32385264000000,29867488000000,2854058000000,-336282000000,324731000000,0,0,324731000000,0,1147003000000,757544000000,0,389459000000,0,12750850000000,8187923000000,4047210000000,0,522132000000,187500000000,-6415000000,106628799000000,99072416000000,35955000000,10696034000000,6800435000000,3895599000000,85355122000000,0,1094500000000,0,1890805000000,7556383000000,6523331000000,6460000000000,0,63331000000,0,0,0,662740000000,0,0,370312000000,0,0,2269853000000,0,0,0,0,2269853000000,15671000000,0,0,0,0,2254182000000,22347806000000,7682337000000,1302746000000,1740542000000,4639049000000,0,0,2215815000000,12449654000000
2015,4,107587384000000,480567000000,1885088000000,5423331000000,4673764000000,751884000000,-2317000000,0,0,0,34196000000,55470066000000,56164794000000,-694728000000,0,0,0,32159896000000,29827163000000,2680135000000,-347402000000,324731000000,0,0,324731000000,0,1172472000000,767451000000,0,405021000000,0,10637037000000,6570953000000,3530106000000,0,542393000000,380637000000,-6415000000,107587384000000,99986864000000,6344833000000,11199634000000,6917588000000,4282046000000,77628984000000,0,1094500000000,2000000000000,1718913000000,7600520000000,6523331000000,6460000000000,0,63331000000,0,0,0,713468000000,0,0,363721000000,0,0,5153332000000,2597589000000,0,0,2597589000000,2555743000000,8671000000,0,0,0,0,2547072000000,22952807000000,8037870000000,239308000000,1501562000000,6297000000000,0,0,0,14914937000000
2016,1,113023259000000,854727000000,971544000000,5398337000000,4127966000000,1272688000000,-2317000000,0,0,0,55351000000,57949842000000,58644570000000,-694728000000,0,0,0,35112366000000,32879913000000,2680135000000,-447682000000,324731000000,0,0,324731000000,0,1142386000000,741041000000,0,401345000000,0,11213975000000,7269548000000,3429052000000,0,521790000000,363335000000,-6415000000,113023259000000,105540829000000,630872000000,8360056000000,5029939000000,3330117000000,91571181000000,0,1092850000000,2000000000000,1885870000000,7482430000000,6523331000000,6460000000000,0,63331000000,0,0,0,713468000000,0,0,245631000000,0,0,2680594000000,0,0,0,0,2680594000000,8671000000,0,0,0,0,2671923000000,31278900000000,17483728000000,2760744000000,3252536000000,11470448000000,0,0,2563982000000,11231190000000
2016,2,127788670000000,651151000000,4624541000000,9614864000000,6941026000000,2678472000000,-4634000000,0,0,0,28272000000,64245202000000,64972275000000,-727073000000,0,0,0,36384480000000,34395119000000,2649170000000,-659809000000,324731000000,0,0,324731000000,0,1180408000000,756976000000,0,423432000000,0,10735021000000,6498689000000,3718154000000,0,524593000000,346033000000,-6415000000,127788670000000,120150432000000,260208000000,4124608000000,1689249000000,2435359000000,110806441000000,0,1093650000000,2000000000000,1865525000000,7638238000000,6523331000000,6460000000000,0,63331000000,0,0,0,713468000000,0,0,401439000000,0,0,3006475000000,0,0,0,0,3006475000000,5767000000,0,0,0,0,3000708000000,20397553000000,14027354000000,507137000000,2082060000000,11438157000000,0,0,2353488000000,4016711000000
2016,3,133080141000000,1130781000000,11493509000000,2484879000000,1990134000000,499379000000,-4634000000,0,0,0,970000000,71880192000000,72657463000000,-777271000000,0,0,0,36807319000000,35085379000000,2612104000000,-890164000000,324731000000,0,0,324731000000,0,1172511000000,750333000000,0,422178000000,0,7785249000000,4298273000000,2958863000000,0,531052000000,328732000000,-2939000000,133080141000000,125111632000000,295522000000,14637360000000,8101610000000,6535750000000,104052900000000,0,1097450000000,3000000000000,2028400000000,7968509000000,6523331000000,6460000000000,0,63331000000,0,0,0,713468000000,0,0,731710000000,0,0,3217354000000,0,0,0,0,3217354000000,6920000000,0,0,0,0,3210434000000,18056539000000,13044179000000,837278000000,1429942000000,10776959000000,0,0,2119679000000,2892681000000
2016,4,141865255000000,639592000000,12219567000000,9277203000000,8097203000000,1184634000000,-4634000000,0,0,0,19369000000,78705746000000,79676162000000,-970416000000,0,0,0,33246425000000,32496712000000,1553047000000,-803334000000,324731000000,0,0,324731000000,0,1255165000000,828944000000,0,426221000000,0,6177457000000,2716945000000,2862160000000,0,601291000000,311430000000,-2939000000,141865255000000,133533370000000,310737000000,14796745000000,7959893000000,6836852000000,110984894000000,0,1107950000000,4100000000000,2233044000000,8331885000000,6523331000000,6460000000000,0,0,0,0,63331000000,867572000000,0,0,940982000000,0,0,2633887000000,0,0,0,0,2633887000000,6920000000,0,0,0,0,2626967000000,23779423000000,19522079000000,2260218000000,2127264000000,15134597000000,0,0,1582693000000,2674651000000
2017,1,138023159000000,819077000000,2214594000000,3563642000000,1833642000000,1734634000000,-4634000000,0,0,0,64309000000,87777125000000,88869153000000,-1092028000000,0,0,0,35028509000000,34341016000000,1553047000000,-865554000000,324731000000,0,0,324731000000,0,1222721000000,798162000000,0,424559000000,0,7008451000000,3404524000000,2716930000000,0,938050000000,138747000000,-51053000000,138023159000000,129657264000000,1094275000000,8976490000000,4657453000000,4319037000000,111494370000000,0,1113800000000,4582133000000,2396196000000,8365895000000,6523331000000,6460000000000,0,63331000000,0,0,0,867572000000,0,0,974992000000,0,0,2696967000000,0,0,0,0,2696967000000,7920000000,0,0,0,0,2689047000000,19157387000000,17364450000000,1442244000000,818539000000,15103667000000,0,0,1752804000000,40133000000
2017,2,142179600000000,944503000000,5751266000000,1473298000000,1173298000000,304634000000,-4634000000,0,0,0,0,91361641000000,92532085000000,-1170444000000,0,0,0,34525853000000,33374942000000,1826042000000,-675131000000,324731000000,0,0,324731000000,0,1274845000000,821459000000,0,453386000000,0,6523463000000,2545940000000,3374782000000,0,602741000000,130612000000,0,142179600000000,133457888000000,1328021000000,14688627000000,10344939000000,4343688000000,108118494000000,26687000000,1121550000000,5823053000000,2351456000000,8721712000000,6523331000000,6460000000000,0,63331000000,0,0,0,867572000000,0,0,1330809000000,0,0,2673067000000,0,0,0,0,2673067000000,7920000000,0,0,0,0,2665147000000,12200771000000,10413708000000,112155000000,1009395000000,9292158000000,0,0,1758635000000,28428000000
2017,3,148049466000000,1691409000000,9701387000000,1247287000000,1247287000000,4634000000,-4634000000,0,0,0,0,93674281000000,94866715000000,-1192434000000,0,0,0,33809373000000,32785532000000,1826042000000,-802201000000,324731000000,0,0,324731000000,0,1342572000000,893358000000,0,449214000000,0,6258426000000,2605265000000,3052035000000,0,601126000000,259747000000,0,148049466000000,138908422000000,2322688000000,4284570000000,2816048000000,1468522000000,122443998000000,16213000000,1123500000000,6191555000000,2525898000000,9141044000000,6523331000000,6460000000000,0,63331000000,0,0,0,867572000000,0,0,1750141000000,0,0,3472161000000,0,0,0,0,3472161000000,25142000000,0,0,0,0,3447019000000,20031921000000,18087078000000,2493521000000,2403667000000,13189890000000,0,0,1907909000000,36934000000
2017,4,163433639000000,892779000000,10939956000000,12352188000000,10922188000000,1434634000000,-4634000000,0,0,0,0,99391852000000,100621236000000,-1229384000000,0,0,0,31863910000000,30934260000000,1715663000000,-786013000000,324731000000,0,0,324731000000,0,1454298000000,998032000000,0,456266000000,0,6213925000000,2636507000000,2935137000000,0,642281000000,242291000000,0,163433639000000,154050381000000,1331519000000,13538858000000,11486217000000,2052641000000,128275377000000,49120000000,1121250000000,6157131000000,3577126000000,9383258000000,6523331000000,6460000000000,0,63331000000,0,0,0,1065944000000,0,0,1793983000000,0,0,4718463000000,1685226000000,0,0,1685226000000,3033237000000,0,0,0,0,0,3033237000000,26257249000000,26231913000000,118797000000,903711000000,25209405000000,0,0,0,25336000000
2018,1,169797222000000,1561434000000,6002083000000,9929602000000,7889630000000,2044606000000,-4634000000,0,0,0,0,106930166000000,108137156000000,-1206990000000,0,0,0,36700896000000,35813370000000,1715663000000,-828137000000,324731000000,0,0,324731000000,0,1426524000000,974876000000,0,451648000000,0,6921786000000,3166482000000,3114512000000,0,640792000000,225215000000,0,169797222000000,160138889000000,2324728000000,2713607000000,1341474000000,1372133000000,144349310000000,7463000000,1122900000000,6151481000000,3469400000000,9658333000000,7499994000000,7499994000000,0,0,0,0,0,1065945000000,0,0,1092394000000,0,0,5117879000000,1926854000000,0,0,1926854000000,3191025000000,24142000000,0,0,0,0,3166883000000,28260531000000,28240775000000,1272528000000,1632982000000,25335265000000,0,0,0,19756000000
2018,2,175833221000000,1299802000000,6753020000000,11118215000000,8178745000000,2944104000000,-4634000000,0,0,0,0,113206611000000,114525071000000,-1318460000000,0,0,0,34587016000000,33852181000000,1609415000000,-874580000000,324731000000,0,0,324731000000,0,1493099000000,1013845000000,0,479254000000,0,7050727000000,2580946000000,3788916000000,0,680865000000,207949000000,0,175833221000000,166084285000000,2316887000000,1682098000000,270151000000,1411947000000,146316056000000,69439000000,1147750000000,10396088000000,4155967000000,9748936000000,7563325000000,7499994000000,0,63331000000,0,0,0,1065944000000,0,0,1119667000000,0,0,5345354000000,1896023000000,0,0,1896023000000,3449331000000,18357000000,0,0,0,0,3430974000000,23937740000000,23915269000000,2683810000000,1168789000000,20062670000000,0,0,0,22471000000
2018,3,167328159000000,1308795000000,5590851000000,2971040000000,1771040000000,1204634000000,-4634000000,0,0,0,21202000000,113900829000000,115194840000000,-1294011000000,0,0,0,34736865000000,34005178000000,1609415000000,-877728000000,324731000000,0,0,324731000000,0,1469901000000,990923000000,0,478978000000,0,7003945000000,2605154000000,3700904000000,0,697887000000,190494000000,0,167328159000000,157260834000000,2308165000000,11487502000000,8027312000000,3460190000000,127541903000000,0,1167500000000,10001175000000,4754589000000,10067325000000,7563325000000,7499994000000,0,63331000000,0,0,0,1065944000000,0,0,1438056000000,0,0,5495802000000,1633781000000,0,0,1633781000000,3862021000000,0,0,0,0,0,3862021000000,26081784000000,26028735000000,2337452000000,1963907000000,21727376000000,0,0,0,53049000000
2018,4,175094532000000,1663726000000,6255784000000,5108151000000,4208151000000,904634000000,-4634000000,0,0,0,65547000000,117710462000000,119193424000000,-1482962000000,0,0,0,35665848000000,35180371000000,1175212000000,-689735000000,324731000000,0,0,324731000000,0,1462219000000,985638000000,0,476581000000,0,6838064000000,2301735000000,3805901000000,0,730428000000,173038000000,0,175094532000000,164893640000000,7345046000000,16440956000000,12048343000000,4392613000000,124948075000000,0,1161500000000,10119764000000,4878299000000,10200892000000,7563325000000,7499994000000,0,63331000000,0,0,0,1205138000000,0,0,1432429000000,0,0,6153626000000,1985045000000,0,0,1985045000000,4168581000000,0,0,0,0,0,4168581000000,33117911000000,33068489000000,847032000000,800559000000,31420898000000,0,0,0,49422000000
2019,1,181900548000000,2199200000000,5869802000000,6379748000000,5229748000000,1154634000000,-4634000000,278400000000,278400000000,0,88643000000,122186551000000,123757543000000,-1570992000000,0,0,0,36098665000000,35650415000000,1175212000000,-726962000000,324731000000,0,0,324731000000,0,1442523000000,970103000000,0,472420000000,0,7032285000000,2761057000000,3598940000000,0,672288000000,155962000000,0,181900548000000,170282916000000,2602140000000,21091525000000,15450860000000,5640665000000,125843171000000,0,1160000000000,14887144000000,4698936000000,11617632000000,8944772000000,8881441000000,0,63331000000,0,0,0,1205138000000,0,0,1467722000000,0,0,3831157000000,1634891000000,0,0,1634891000000,2196266000000,6133000000,0,0,0,0,2190133000000,2751268000000,2710773000000,1364593000000,1346180000000,0,0,0,0,40495000000
2019,2,189954560000000,2284155000000,4196907000000,13222004000000,10512244000000,2709760000000,0,0,0,0,95454000000,127664362000000,129209502000000,-1545140000000,0,0,0,33844662000000,33506468000000,1155752000000,-817558000000,324731000000,0,0,324731000000,0,1436386000000,969776000000,0,466610000000,0,6885899000000,2170172000000,4081363000000,0,634364000000,138696000000,0,189954560000000,178077330000000,3826795000000,19556249000000,13738662000000,5817587000000,130052553000000,0,1164000000000,18765644000000,4712089000000,11877230000000,8944772000000,8881441000000,0,63331000000,0,0,0,1209938000000,0,0,1722520000000,0,0,2865068000000,704377000000,0,0,704377000000,2160691000000,6133000000,0,0,0,0,2154558000000,33526947000000,33475201000000,2974813000000,1247441000000,29252947000000,0,0,0,51746000000
2019,3,193536377000000,2986683000000,4570248000000,10786992000000,8132592000000,2654400000000,0,0,0,0,109647000000,133138216000000,134742339000000,-1604123000000,0,0,0,33112168000000,32958444000000,615838000000,-462114000000,324731000000,0,0,324731000000,0,1502498000000,1033459000000,0,469039000000,0,7005194000000,2192428000000,4212418000000,0,600348000000,121241000000,0,193536377000000,181245761000000,2295670000000,15963660000000,11773953000000,4189707000000,132996788000000,0,1160000000000,23742813000000,5086830000000,12290616000000,8944772000000,8881441000000,0,63331000000,0,0,0,1209938000000,0,0,2135906000000,0,0,3315395000000,664295000000,0,0,664295000000,2651100000000,4600000000,0,0,0,0,2646500000000,43216951000000,43132241000000,2611712000000,5233329000000,35287200000000,0,0,0,84710000000
2019,4,202058040000000,1213646000000,6621943000000,11663649000000,9262526000000,2401123000000,0,0,0,0,87900000000,138802033000000,140522626000000,-1720593000000,0,0,0,34796118000000,34782319000000,359343000000,-345544000000,324731000000,0,0,324731000000,0,1503478000000,1034898000000,0,468580000000,0,7044542000000,2113871000000,4287030000000,0,643641000000,103785000000,0,202058040000000,189478240000000,287008000000,17533192000000,12947426000000,4585766000000,136847259000000,0,1158625000000,28155937000000,5496219000000,12579800000000,8944772000000,8881441000000,0,63331000000,0,0,0,1473387000000,0,0,2161641000000,0,0,2795232000000,754684000000,0,0,754684000000,2040548000000,4196000000,0,0,0,0,2036352000000,27996432000000,27900350000000,213131000000,97243000000,27589976000000,0,0,0,96082000000
2020,1,202930440000000,1599644000000,3352900000000,9064436000000,7664436000000,1400000000000,0,0,0,0,107935000000,142800158000000,144511761000000,-1711603000000,0,0,0,36089462000000,36137584000000,359343000000,-407465000000,324731000000,0,0,324731000000,0,1474696000000,1010232000000,0,464464000000,0,8116478000000,2542569000000,4979748000000,0,594161000000,86519000000,0,202930440000000,189864984000000,279063000000,10415727000000,7744527000000,2671200000000,144001427000000,0,1178750000000,28147279000000,5842738000000,13065456000000,9769540000000,9769483000000,0,57000000,0,0,0,1473387000000,0,0,1822529000000,0,0,2591532000000,774617000000,0,0,774617000000,1816915000000,4196000000,0,0,0,0,1812719000000,66951931000000,66897290000000,1249475000000,0,65647815000000,0,0,0,54641000000
2020,2,213729207000000,2281820000000,1880621000000,10816676000000,9916676000000,900000000000,0,0,0,0,187485000000,150499889000000,152323545000000,-1823656000000,0,0,0,37910445000000,38114195000000,0,-203750000000,315931000000,0,0,315931000000,0,1492660000000,1027733000000,0,464927000000,0,8343680000000,2485221000000,5319913000000,0,538546000000,69253000000,0,213729207000000,200553099000000,263569000000,27523028000000,21864253000000,5658775000000,143917595000000,0,0,22821627000000,6027280000000,13176108000000,9769540000000,9769483000000,0,57000000,0,0,0,1473387000000,0,0,1933181000000,0,0,2227401000000,554590000000,0,0,554590000000,1672811000000,4196000000,0,0,0,0,1668615000000,49336727000000,49279675000000,55728000000,276210000000,48947737000000,0,0,0,57052000000
