Year,Quarter,1. Net profit/(loss) before tax,2. Accumulated depreciation,3. Provisions,4. Unrealised foreign exchange gain/loss,5. (Profit)/loss from liquidation of fixed assets,6. Profits/losses from investments,7. Interest expense,8. Interest income and dividend,9. Operating profit/(loss) before changes in WC,10. (Increase)/decrease in receivables,11. (Increase)/decrease in inventories,12. Increase/(decrease) in payables,13. (Increase)/decrease in prepaid expenses,14. Interest paid,15. Business Income Tax Paid,16. Other receipts from operating activities,17. Cash for other business activities,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments","4. Collection of loans, proceeds from sales of debts instruments",5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2013,4,-853015839036,8626000713,823166038397,-562229489,0,-266574591718,50263122220,0,-238097498913,1250286642928,-408429075769,265242497692,-2273846351,-25539505827,-15319052470,18050606002,3476260630,847397027922,1596068205,154000000,55084095000,0,31711027748,714000000,38827953345,128087144298,93693390000,0,405902613760,-632429704742,-5328135273,-45313392337,0,-183475228592,792008943628,829310143346,-242422303,1621076664671
2014,1,-186819764751,51740586476,103567050533,0,0,-60045270275,42585652833,0,-48971745184,-21310843532,379317309135,-764281942914,10846696667,-54484420865,-13896476730,76320801192,-63547455351,-500008077582,-23780601611,71628825,0,0,0,4476350000,11137932916,-8094689870,0,0,463755713345,-330583414160,-8304731064,-8149655170,0,116717912951,-391384854501,1597774161145,0,1206389306644
2014,2,-196907725145,7439155768,186259266519,-2104273297,0,17936298889,-9433997293,0,3188725441,27421716436,-222892314254,594383903408,705872899731,-5275344561,-6664857459,-72526673369,-547685951536,475822103837,-13937809431,28266915331,-15037216228,0,0,45789807682,9459816598,54541513952,0,0,654227057319,-1584596902225,-11698385135,8149655170,0,-933918574871,-403554957082,1206389306644,-77408961,802756940601
2014,3,175173572300,23764523102,25631112419,467129881,0,-26572450337,9410617491,0,207874504856,996184883103,-827885864635,-95612287067,-708827158260,-12761124191,-4963893057,77653525937,-11446242698,-379783656012,-11423803017,-19894324149,15037216228,0,0,1929570000,29418201140,15066860202,0,0,303153689869,492677577760,-12567359022,-44162045977,0,739101862630,374385066820,802756940601,0,1177142007421
2014,4,350732484265,15567588737,-241975929788,-330496610,0,-44257442691,27395693435,0,107131897348,127953433520,-740175270505,1310726982251,336640250,-22268173832,-18092368992,-23982453760,-14532720502,727097965778,-31719873216,-426718353,0,1254000000,0,43155639125,15387296361,27650343917,0,0,384711336900,-515426089704,-640257398,-50437234830,0,-181792245032,572956064663,1177142007421,270081116,1750368153200
2015,1,15099881066,26113959383,9788558933,0,0,15277494225,18101500171,0,84381393778,682780526946,-1215865080719,55633650021,-2082919033,-14525469932,-12901621936,40843852196,-506623659678,-857195832558,-20116858546,2678613473,0,0,0,0,5412734366,-12025510707,0,0,448374577689,-460873555698,-16879357735,9259089,0,-29369076655,-898590419920,1765815383424,0,867224963504
2015,2,18852889757,31346427056,-41082216419,-7001888833,0,-2318943297,37080209837,0,36876478101,276625310946,976479227853,-1367294986600,-16629906408,-61169390973,-11176266548,-10034247735,11578916556,-195908360607,-41507065227,-857405564,-6050000000,4769524445,0,16473400000,6389591814,-20781954532,0,0,582239273465,-473270713617,5889121166,-9259089,0,114848421925,-101841893214,867224963504,547320016,765930390306
2015,3,14146703011,28138634180,44650253099,6474981921,0,15215982154,36037199183,0,145400367444,-544530176427,-886864825157,296570449707,8683607339,-20670673660,-17975447739,76475142469,397008843947,-501725425196,2345977748,11357609225,0,-3269524445,-6335167171,20862686000,38654612108,63616193465,0,0,429641859646,-137705052076,-8101664781,-64066795100,0,219768347689,-218340884042,765930390306,0,547589506264
2015,4,57803477780,34890764638,26730588530,-14316470919,0,125649932534,29391215731,0,284461596804,521335569416,62159929817,-181361968764,52397793597,-19761149662,-5132377142,-35036285413,-417551135129,261458446524,-35896959353,27987121677,-10000000000,0,38711443004,26922988430,82051936448,129776530206,113251400000,0,372079348674,-545858899728,-7713925973,-928682450,0,-69170759477,322064217253,547589506264,627794867,870281518384
2016,1,20216544652,29048669888,18087562507,-158330,0,7292085912,28311978476,0,102956683105,-162409361732,281722479539,-258207745424,-9871219977,-20621093671,-19001030151,3017268195,-2759940509,-85057804958,-46805264810,18800000,0,3050000000,0,0,4181518223,-39554946587,0,0,422378859539,-416394576540,-4258247900,0,0,1726035099,-122886716446,873243970647,0,750357254201
2016,2,145961223108,28685571564,-125208625213,-2397981869,0,-30436847638,46820830011,0,63424169963,-24053905321,172543712514,79817144680,29103037010,-36225760100,-4833890624,10164967808,-7319978537,331703341726,-78390241131,11288451325,-8400000000,9200000000,0,2652402367,6266852645,-57382534794,0,0,558538685831,-671691921598,-6296681367,-8461018320,0,-127910935454,146409871478,750357254201,-80922798,896686202881
2016,3,119233489625,30180455512,-96381782844,-627576392,0,117467239784,18642227149,0,188514052834,416488867164,615726264261,-1094906821848,43181903389,-18320964395,-11070392500,3151293109,-5903954052,136860247962,54862172575,359941353,7401675381,19515501625,0,41313131802,15750928761,139203351497,0,0,440561313131,-464594290948,-2502498198,-9241140900,0,-35776616915,240286982544,896686202881,10178125,1136983363550
2016,4,-107766967379,29920387265,-81484742374,382342485,0,56784391005,26915530569,0,-75249058429,-116108880983,833864136082,-490833498051,-571472255,-21456207349,-1847457294,3533198313,-1555684346,129775075688,-23221609468,57426413050,-34301675381,16300000000,0,200000000,24981601369,41384729570,0,0,415810506863,-429343032788,-3630381875,-26239464780,0,-43402372580,127757432678,1136983363550,7874085731,1272614881959
2017,1,11448943916,30619112851,-22869124791,0,0,-1531900662,21533020173,0,39200051487,-677024362478,-716168306608,730450788068,-51126307492,-7557821660,-2123404460,746655632,-3858405656,-687467522889,-7144310268,113406431817,0,15287301465,-800000000,30085312184,5761326200,156596061398,0,0,187535888200,-140972126782,-2425586504,-1900000,0,44136274914,-486735186577,1322734652189,0,835999465612
2017,2,6442580980,28455481448,3950607603,8778371533,0,-28954526584,31303676909,0,49976191889,2186409313,31142616252,76887391674,71541309145,-30251515412,-7870886307,-746655632,3116651111,197987921755,3128882713,63820615460,0,-15287301465,800000000,122497816,6067501556,58652196080,0,0,260481096705,-508530281056,-3603464993,1900000,0,-251650749344,4989368491,835999465612,-92721577,840896112526
2017,3,-39418096342,23682768262,30552661070,2395184712,0,-49961732555,18290402845,0,-14458812008,157298334874,-154314462885,-142493508313,16492578793,-16919540762,-5880684906,1017755679,-8284890915,-167543230443,-6339163093,92824493038,74688875334,0,3300000000,-2946855273,32356058541,193883408547,0,0,228691540758,-309141416314,-20809892308,-125574000,0,-101385341864,-75045163760,840896112526,0,765850948766
2017,4,-382204289386,26883953727,78598528003,-9371633985,0,-6074514628,31867443451,0,-260300512818,-203354426753,513666143626,-389919060038,13645769169,-20916051772,62892698,29363896159,-1606609541,-319357959270,-1198345479,56681225455,-25000000,36000000000,-52295520000,425318211273,50385174029,514865745278,0,0,326498829485,-297478065730,-7050425685,-81293532800,0,-59323194730,136184591278,765850948766,-113725339,901921814705
2018,1,25804202949,26523838014,-26019054382,-91779497,0,-61322452518,19833906847,0,-15271338587,42734313210,-49618894843,-348916359039,4869235816,-17518003339,-218725973,34193066618,-1544672900,-361913708636,0,1742590000,-10000000000,72823499837,0,246751582889,9918051495,321235724221,0,0,220602033842,-276502706228,-7472689832,0,0,-63373362218,-104051346633,900582307052,91779497,796622739916
2018,2,-137539321236,28193205144,57714467707,3824453791,0,51198455909,39661478916,0,43052740231,-325661429482,179794403934,155253783825,9829372702,-53934823295,123986580,5368538287,-1990934225,22457968156,-240081818,3009818179,-245414600,49515695837,0,2937937284,7246523217,62224478099,0,0,239817746139,-339648058126,-8008264766,-6650000,0,-107845226753,-23162780498,796247749221,-143658090,772941310633
2018,3,-65044297472,28202440454,-19681642956,-4981121560,0,-76507405398,25536781703,0,-112475245229,946689072399,110656194300,-456933461933,1234120917,9328053297,-5260607,2928834816,-1458558763,474202487289,-68500000,2471572094,-27183356,-39812221863,-30000000000,0,6397879090,-61038454035,0,0,119619990424,-382324339368,-16130431637,-54000000,0,-278888780581,134275252673,773941310633,4959233460,913175796766
2018,4,-131075087446,24306518066,34736244255,-1976641148,0,-18460755923,21737956093,0,-70731766103,-180724871648,633474840551,-247038847429,8327611874,-17890397177,-1271596436,0,-1026051649,68998178959,-2444909165,57072472727,-701772828,0,-50184109590,0,7589808922,11331490066,0,0,161296577045,-261379195104,-5461280121,0,0,-105543898180,-25214229155,913175796766,-2738612546,885222955065
2019,1,878030140,23616630780,-36097504569,-99366907,0,-26988345893,22631965743,0,-16058590706,77241054419,206049946478,-425637347884,3885191775,-7142875078,-175895829,6642492759,-2229834000,-157425858066,-11589777517,6269772726,1461509688,28727250000,0,53900000000,9796075482,88564830379,0,-64500000000,172303508018,-179480267751,-4932171491,3900000000,0,-72708931224,-141569958911,863524309449,59292967,722013643505
2019,2,-111334037249,23241259243,23683670519,2879467814,0,5667661700,22553907267,0,-33933090011,-64708451447,141833871335,-37994072988,9038915504,-11975770579,-644000000,-3900000000,-4188728897,-6471327083,600028019,1325071912,-5403798281,1272750000,0,-53900000000,8565899350,-47540049000,0,33756754500,108158123671,-199240897439,-3574131645,-3900000000,0,-64800150913,-118811526996,722013643505,-102199229,603099917280
2019,3,-70751491866,25048548795,18833569326,2961017521,0,-43301170397,4783079738,0,-50479712415,-148802774541,122803133015,64614762455,7062512510,-12310610236,-87099280,-31382677,-4300148940,-21531320109,544011314,2235950980,-16408038368,25323112945,-58430440193,-13850000000,8935535650,-51649867672,0,0,102109599441,-142661862380,-4273019120,-3900000000,0,-48725282059,-121906469840,604570804246,54602846,482718937252
2019,4,-164797934327,22671775697,35792171698,-2538719892,-187169254214,180077434983,-49602778456,0,-178139058284,15006952472,-92300514881,240333618371,5201958406,-15693464245,87099280,343600000,-626074898,-18976103779,-208828470,4406341196,-2692827686,0,-159111116565,104730473101,-2202303767,-55078262191,0,0,146831891011,-189308913905,-3607195053,-6650000,0,-46090867947,-120145233917,482718937252,-129517621,362444185714
2020,1,-40037620555,21003522212,-160669692247,-351700142,0,153835411385,13295649476,0,-12924429871,47187723138,-69997340673,-60748148942,-11242884566,-9573244619,76938000,5279728386,-2132037697,-114073696844,0,4900000000,-39009723,2660729626,0,14039640000,1605496665,23166856568,0,0,46511467441,-72625122164,-2594076254,0,0,-28707730977,-119614571253,362858901222,332938142,243577268111
2020,2,-22913862621,20952730126,7817230057,1305755985,0,-15647987697,15883835288,0,7397701138,-91767778331,-45933566494,100269248320,-763456301,-7732808374,428934408,1471368284,-5140736999,94296970651,-137445000,209671651,-20035375832,60890000000,-81293006117,51000000000,3808628517,14442473219,0,-64500000,73905846810,-95343711849,-10485678926,-9082000,0,-31997125965,76742317905,243577268111,-600032852,319719553164
