Year,Quarter,1. Sales,2. Sales deductions,3. Net sales,4. Cost of sales,5. Gross Profit,6. Financial income,7. of which: interest expenses,Interest expenses,8.Selling expenses,9. General and admin expenses,10 Operating profit/(loss),11. Other incomes,12. Other expenses,13. Net other income/(expenses),13b. Venture company profit/(loss),14. Net accounting profit/(loss) before tax,15. Business income tax - current,16. Business income tax - deferred,17. Business income tax expenses,18. Net profit/(loss) after tax,19. Minority Interests,20. Attributable to parent company,21. EPS Basis,22. EPS Diluted
2012,2,70534416324,0,70534416324,-47587992962,22946423362,3204517945,-118259160,-118259160,-696759713,-1518887359,23817035075,1319000,-5820774,-4501774,0,23812533301,-6040488550,0,-6040488550,17772044751,0,17772044751,2136,0
2012,3,66102571684,0,66102571684,-44643666742,21458904942,2386862524,0,0,-509928872,-1386246430,21949592164,0,0,0,0,21949592164,-3881441491,0,-3881441491,18068150673,0,18068150673,0,0
2012,4,88901764844,0,88901764844,-57894877480,31006887364,2629657374,0,0,-682906597,-2220709120,30732929021,0,0,0,0,30732929021,-1735434845,-112290469,-1847725314,28885203707,0,28885203707,0,0
2013,1,62129078097,0,62129078097,-42035223496,20093854601,2521740233,0,0,-618086702,-2002637592,19994870540,0,-2318767,-2318767,0,19992551773,-4798729367,-199988268,-4998717635,14993834138,0,14993834138,0,0
2013,2,92876292589,0,92876292589,-60601989873,32274302716,2208383524,-20000000,-20000000,-604956588,-1486268632,32371461020,0,0,0,0,32371461020,-7112972756,-979892500,-8092865256,24278595764,0,24278595764,4721,0
2013,3,78948150985,0,78948150985,-53053103260,25895047725,3058800178,-613333333,-613333333,-374750813,-1555490624,26410273133,0,-55838655,-55838655,0,26354434478,-6675936479,73368197,-6602568282,19751866196,0,19751866196,0,0
2013,4,89296596924,0,89296596924,-70377792902,18918804022,2752162240,-473333334,0,-1059119345,-2501440643,17637072940,0,-74777438,-74777438,0,17562295502,-5218741409,705226202,-4513515207,13048780295,0,13048780295,0,0
2014,1,81687911307,0,81687911307,-54386838570,27301072737,1925305283,0,0,-347013055,-1777797475,27101567490,11072000,-1500000,9572000,0,27111139490,-6455852450,491071762,-5964780688,21146358802,0,21146358802,0,0
2014,2,104584676380,0,104584676380,-64408466615,40176209765,1672556971,0,0,-673655375,-2448598087,38726513274,0,-2139133480,-2139133480,0,36587379794,-9307182962,1257959408,-8049223554,28538156240,0,28538156240,0,0
2014,3,97637739961,0,97637739961,-62615058276,35022681685,1808592760,0,0,-530280426,-2024780011,34276214008,0,0,0,0,34276214008,-7975569325,434802243,-7540767082,26735446926,0,26735446926,0,0
2014,4,108281391641,0,108281391641,-69186502994,39094888647,1978077122,-187722222,0,-1056185059,-4273209263,35555849225,0,-394590,-394590,0,35555454635,-8875874864,934830956,-7941043908,27614410727,0,27614410727,0,0
2015,1,88805185411,0,88805185411,-56766356826,32038828585,1789994813,-283652713,-283652713,-612114139,-1862279707,31070776839,0,0,0,0,31070776839,-7146927705,311356799,-6835570906,24235205933,0,24235205933,0,0
2015,2,127756025722,0,127756025722,-80465548540,47290477182,1566517824,-139241265,-139241265,-740422981,-2294084799,45683245961,0,-11254772345,-11254772345,0,34428473616,-11286744844,2718735084,-8568009760,25860463856,0,25860463856,3504,0
2015,3,133030456471,0,133030456471,-82687707284,50342749187,1949783121,-166318098,-166318098,-727160844,-2619885770,48779167596,0,-2100000,-2100000,0,48777067596,-10835132119,63725255,-10771406864,38005660732,0,38005660732,0,0
2015,4,158267611895,0,158267611895,-103060618963,55206992932,2011374022,-93365092,-7189271,-609728640,-3937402474,52577870748,0,-7917054817,-7917054817,0,44660815931,-12114756488,2070406559,-10044349929,34616466002,0,34616466002,0,0
2016,1,116417485757,0,116417485757,-67138899748,49278586009,2053501979,-209692451,-142091608,-989824351,-2540722968,47591848218,0,-78477,-78477,0,47591769741,-9299464644,-218905000,-9518369644,38073400097,0,38073400097,0,0
2016,2,149403936279,0,149403936279,-82716864776,66687071503,1377186834,-265613881,-133978216,-444602171,-1486164675,65867877610,0,0,0,0,65867877610,-7149736575,-6023838947,-13173575522,52694302088,0,52694302088,0,0
2016,3,148225671226,0,148225671226,-88185200480,60040470746,1690020365,-17321754,0,-1565698258,-4173887901,55973583198,0,-471676,-471676,0,55973111522,-11039181639,-155535000,-11194716639,44778394883,0,44778394883,0,0
2016,4,169705753458,0,169705753458,-107505282811,62200470647,1859826051,-18798843,0,-958935840,-2987341363,60095220652,0,-100000000,-100000000,0,59995220652,-12974736542,474238333,-12500498209,47494722443,0,47494722443,0,0
2017,1,127499372065,0,127499372065,-77552248455,49947123610,2472022878,-637787,0,-1064281042,-358601329,50995626330,0,-9979551,-9979551,0,50985646779,-9751550267,-447575000,-10199125267,40786521512,0,40786521512,0,0
2017,2,157363684543,0,157363684543,-87149428224,70214256319,2358462851,-228912154,-283429589,-82707108,-3686538600,68574561308,0,-910025764,-910025764,0,67664535544,-13462740594,-252171666,-13714912260,53949623284,0,53949623284,0,0
2017,3,141295806843,0,141295806843,-85833605645,55462201198,8099597029,-59709589,-59709589,-500389024,-3638378705,59363320909,0,-52374940,-52374940,0,59310945969,-10529431404,-304332778,-10833764182,48477181787,0,48477181787,0,0
2017,4,155847480210,0,155847480210,-89106762458,66740717752,2431345478,0,0,-1538811344,-6981958920,60651292966,0,-8216454,-8216454,0,60643076512,-13224907392,643776970,-12581130422,48061946090,0,48061946090,0,0
2018,1,119945087851,0,119945087851,-77814335614,42130752237,2636871654,0,0,-550217647,-1356771731,42860634513,0,0,0,0,42860634513,-8166681583,-365545319,-8532226902,34328407611,0,34328407611,0,0
2018,2,159576603289,0,159576603289,-100662708040,58913895249,9174097130,-256623288,-256623288,-552501522,-2528181522,64750686047,0,-16769,-16769,0,64750669278,-11872439282,322302074,-11550137208,53200532070,0,53200532070,0,0
2018,3,157960871098,0,157960871098,-105713732554,52247138544,1925301511,0,0,-1430927429,-2940230645,49801281981,37787424845,-7553330215,30234094630,0,80035376611,-15802923343,-204151979,-16007075322,64028301289,0,64028301289,0,0
2018,4,139644887044,0,139644887044,-96669863667,42975023377,6562568432,-15595890,-15595890,-1810486736,-5084886963,42626622220,0,-319589653,-319589653,0,42307032567,-8577910800,1081086356,-7496824444,34810208123,0,34810208123,0,0
2019,1,110625456555,0,110625456555,-75669784422,34955672133,529354448,0,0,-1319307891,-1210274549,32955444141,0,-13841633,-13841633,0,32941602508,-6595748006,4659179,-6591088827,26350513681,0,26350513681,0,0
2019,2,140885080077,0,140885080077,-97935953812,42949126265,295217695,0,0,-798967020,-1895492301,40549884639,0,-165785960,-165785960,0,40384098679,-8089993365,-19983562,-8109976927,32274121752,0,32274121752,2461,0
2019,3,130695773545,0,130695773545,-96389128319,34306645226,733769866,0,0,-1124784044,-1539913216,32375717832,0,-1223742301,-1223742301,0,31151975531,-6191887960,-38750655,-6230638615,24921336916,0,24921336916,0,0
2019,4,134250575688,0,134250575688,-91756434623,42494141065,9015417110,0,0,-1436309124,-5736728118,44336520933,3600909091,-683404484,2917504607,0,47254025540,-8114283587,74813669,-8039469918,39214555622,0,39214555622,0,0
2020,1,98259168852,0,98259168852,-69093991173,29165177679,242162219,0,0,-618595700,-1707739823,27081004375,0,-414985990,-414985990,0,26666018385,-5399617313,-16583562,-5416200875,21249817510,0,21249817510,0,0
2020,2,120959154413,0,120959154413,-70594467908,50364686505,416124277,0,0,-651928964,-2786719917,47342161901,0,-280730719,-280730719,0,47061431182,-9352572914,-5469863,-9358042777,37703388405,0,37703388405,0,0
