Year,Quarter,1. Interest and similar receipts,2. Interest and similar payments,3. Fees and commission income received,"4. Net receipts from dealing of foreign currrencies, gold",5. Net receipts from dealing of securities,6. Other operating income,7. Payments to employees and other operating expenses,8. Corporate income tax paid during the year,9. Cash flow from operating activities before changes in operating assets and liabilities,10. Increase/decrease in compulsory reserves with the SBV,11. Increase/decrease in placements with and loans to other credit institutions,12. Increase/decrease in trading securities,13. Increase/decrease in derivatives and other financial assets,14. Increase/decrease in loans and advances to customers,15. Increase/decrease in interest receivable,16. Increase/decrease in provision for loan losses,17. Increase/decrease in other operating assets,18. Increase/decrease in borrowings from the State and SBV,19. Increase/decrease in placments and borrowings from other credit institutions,20. Increase/decrease in deposits from customers,21. Increase/decrease in derivatives and other financial liabilities,"22. Increase/decrease in funds received from Gov, international and other institutions",23. Increase/decrease in valuable papers issued,24. Increase/decrease in accrued interest expenses,25. Increase/decrease in other operating liabilities,26. Net Cash Flows from Operating Activities before BIT,27. Business Income Tax Paid,28. Payment from reserves,29. Bad Debt Recoveries,NET CASH FLOWS FROM OPERATING ACTIVITIES,1. Purchase of fixed assets,2. Proceeds from disposal of fixed assets,3. Payments on disposal of fixed assets,4. Purchases of investment properties,5. Proceeds from disposal of investment properties,6. Payments on disposal of investment properties,7. Cash paid for investments in other entities,8. Proceeds from disposal of investment in other entities and other LT investments,9. Dividend income,NET CASH FLOWS FROM INVESTING ACTIVITIES,1. Increase in charter captial,2. Proceeds from issuance of convertible bonds,3. Payments for redemption of convertible bonds,4. Dividend paid,5. Purchase of treasury shares,6. Proceeds from selling of treasury shares,NET CASH FLOWS FROM FINANCING ACTIVITIES,Net Increase/Decrease in cash and cash equivalents,Cash and Cash Equivalents at beginning of the period,Foreign Exchange Differences Adjustment,CASH AND CASH EQUIVALENTS AT THE END OF PERIOD
2015,2,2673368000000,-1978154000000,38311000000,11740000000,0,10888000000,-313755000000,-72162000000,388227000000,0,-749154000000,-4618825000000,12721000000,-6701226000000,0,-24017000000,1801452000000,1583000000,5061927000000,6353896000000,7832000000,44082000000,9900000000,0,-314249000000,1274149000000,0,0,0,1274149000000,-10974000000,424000000,0,0,-39000000,0,0,1955000000,3041000000,-5593000000,0,0,0,-1476000000,0,0,-1476000000,1267080000000,19532046000000,0,20799126000000
2015,3,2476035000000,-1762466000000,37886000000,-37600000000,0,-68846000000,-576867000000,-559000000,235280000000,0,648343000000,3618084000000,0,-3923525000000,0,-17388000000,-2747689000000,14549000000,1543392000000,3050987000000,6220000000,315768000000,-43200000000,0,228418000000,2929239000000,0,0,0,2929239000000,-27755000000,1658000000,-112000000,0,115000000,0,0,0,284000000,-25810000000,620149000000,0,0,-258000000,0,0,619891000000,3523320000000,20799126000000,0,24322446000000
2015,4,3626681000000,-1951837000000,152205000000,57127000000,0,11991000000,-592618000000,36670000000,1350718000000,0,-2256185000000,-1200585000000,0,-8713698000000,0,-146550000000,-2080665000000,4208783000000,9382190000000,4592018000000,85959000000,44442000000,2691648000000,0,-112785000000,7845290000000,0,0,0,7845290000000,-44689000000,-174000000,-662000000,17401000000,-421000000,0,0,10904000000,5030000000,-12611000000,1000000,0,0,-679000000,0,0,-678000000,7832001000000,24322446000000,1000000,32154448000000
2016,1,2966586000000,-2586398000000,27378000000,20635000000,0,1160000000,-477400000000,-82082000000,-91329000000,0,-157454000000,-940890000000,0,-6219332000000,0,-448000000,952488000000,-3707332000000,-3683294000000,5988018000000,-63271000000,-4016000000,180452000000,0,86819000000,-7659589000000,0,0,0,-7659589000000,-8837000000,220000000,-57000000,0,0,0,0,14554000000,750000000,6630000000,0,0,0,-154000000,0,0,-154000000,-7653113000000,33761236000000,0,26108123000000
2016,2,3291581000000,-2577395000000,29934000000,-4911000000,0,-9529000000,-511074000000,-48952000000,180976000000,0,-2447870000000,-1275224000000,0,-3300402000000,0,-1153000000,-1368423000000,287610000000,3238818000000,4450709000000,66531000000,343787000000,41091000000,0,-115927000000,100523000000,0,0,0,100523000000,-13874000000,8957000000,57000000,0,0,0,0,0,901000000,-3959000000,0,0,0,-134000000,0,0,-134000000,96430000000,26108123000000,2000000,26204555000000
2016,3,2462862000000,-2320223000000,88360000000,190630000000,0,321816000000,-596225000000,14086000000,164879000000,0,1825444000000,-843784000000,0,-6393468000000,0,-7590000000,693475000000,165472000000,-5709451000000,3815054000000,-41007000000,25380000000,4024000000000,0,132818000000,-2148778000000,0,0,0,-2148778000000,-48395000000,171673000000,0,0,0,0,0,65250000000,476000000,189004000000,0,0,0,0,0,0,0,-1959774000000,26204555000000,0,24244781000000
2016,4,6683004000000,-2890411000000,192388000000,71157000000,0,30901000000,-847722000000,-122415000000,3116902000000,0,-5771147000000,716467000000,0,-15029792000000,0,0,-1323588000000,1601755000000,10142319000000,3726768000000,-28317000000,1761571000000,1262685000000,0,16673000000,192296000000,0,0,0,192296000000,-151442000000,75905000000,0,0,0,0,0,4200000000,0,-71337000000,1710946000000,0,0,0,0,0,1710946000000,1831905000000,24244781000000,0,26076686000000
2017,1,3445766000000,-2710347000000,77536000000,213622000000,0,-31923000000,-521856000000,-56065000000,470420000000,0,9622707000000,-3197719000000,44578000000,-9713697000000,0,0,-653326000000,-423572000000,2551625000000,9432112000000,41308000000,2087477000000,-255441000000,0,13227000000,10019699000000,0,0,0,10019699000000,-19791000000,0,0,0,-140000000,0,0,-12857000000,0,-32788000000,0,0,0,0,0,0,0,9986911000000,26342147000000,0,36329058000000
2017,2,4001057000000,-3409301000000,110334000000,-141048000000,0,281117000000,-513468000000,-29597000000,259963000000,0,-4052844000000,-2162216000000,0,-7636989000000,0,-8495000000,1013920000000,-1150059000000,-2219198000000,3313969000000,-40827000000,-2101662000000,3538294000000,0,-199705000000,-11445849000000,0,0,0,-11445849000000,10263000000,109000000,-12857000000,0,140000000,0,0,12857000000,696000000,11208000000,0,0,0,-246000000,0,0,-246000000,-11434887000000,36329058000000,0,24894171000000
2017,3,4039912000000,-2650866000000,837387000000,98797000000,0,-138605000000,-698376000000,-69228000000,1421041000000,0,92000000000,1933057000000,-64904000000,-12000053000000,0,957000000,-3207094000000,1784472000000,-2116302000000,13855592000000,-481000000,1628616000000,-589374000000,0,63676000000,2801203000000,0,0,0,2801203000000,-21737000000,180292000000,12800000000,0,0,0,-12857000000,0,900000000,159398000000,0,0,0,-84000000,0,0,-84000000,2960517000000,24894171000000,0,27854688000000
2017,4,6335637000000,-3713528000000,330583000000,920520000000,0,52824000000,-782179000000,-51269000000,3092588000000,0,-3506006000000,765512000000,-71361000000,-4404122000000,0,-87787000000,-2656946000000,-24918000000,11691151000000,2876402000000,0,-925508000000,-1493885000000,0,-70654000000,5184466000000,0,0,0,5184466000000,0,7200000000,-8441000000,0,0,0,15000000000,0,1220000000,14979000000,0,0,0,-538000000,0,0,-538000000,5198907000000,27854688000000,0,33053595000000
2018,1,4735210000000,-3165493000000,54505000000,-82455000000,0,47857000000,-593278000000,-150400000000,847884000000,0,1195500000000,-395408000000,96262000000,-4197172000000,0,-8128000000,-1242674000000,167972000000,-16407046000000,13554271000000,0,611682000000,1953815000000,0,-34821000000,-3857863000000,0,0,0,-3857863000000,-66114000000,414000000,-185000000,0,0,0,0,9048000000,0,-56837000000,839270000000,0,0,-256000000,0,0,839014000000,-3075686000000,33048717000000,0,29973031000000
2018,2,3844328000000,-3672434000000,48182000000,331710000000,0,-40577000000,-648451000000,-112053000000,-231251000000,0,3458506000000,-4464835000000,40003000000,-5872542000000,0,-8360000000,4099824000000,-24896000000,4735334000000,11192945000000,42849000000,-354689000000,281641000000,0,334147000000,13228676000000,0,0,0,13228676000000,-19994000000,7000000,185000000,0,0,0,-185000000,-9048000000,1052000000,-27983000000,-839270000000,0,0,-201000000,0,0,-839471000000,12361222000000,29973031000000,0,42334253000000
2018,3,5771896000000,-4024494000000,42257000000,-656308000000,0,109772000000,-668100000000,0,576042000000,0,-1116600000000,-13565924000000,0,11330415000000,0,-10816000000,100940000000,-38000000000,-1514691000000,-230903000000,-34577000000,-67150000000,-2831240000000,0,-302560000000,-7705064000000,0,0,0,-7705064000000,-19467000000,276000000,-185000000,0,0,0,4686000000,0,1150000000,-13540000000,0,0,0,-52000000,0,0,-52000000,-7718656000000,42334253000000,0,34615597000000
2018,4,7079571000000,-4295944000000,501225000000,-382084000000,0,125037000000,-1427302000000,-105361000000,1495142000000,0,1708725000000,-7689768000000,-58227000000,-19958925000000,0,749575000000,1729533000000,9233439000000,5333329000000,5817729000000,-8712000000,219707000000,2350251000000,0,299283000000,1221081000000,0,0,0,1221081000000,0,3821000000,-2571000000,0,0,0,-4501000000,25501000000,0,22250000000,0,0,0,-69000000,0,0,-69000000,1243262000000,34615597000000,0,35858859000000
2019,1,6172190000000,-3954968000000,76167000000,-761748000000,0,15746000000,-771102000000,-191944000000,591523000000,0,47457000000,-2626736000000,2694000000,-9025509000000,0,-96220000000,-1461431000000,-10979537000000,8439786000000,7716009000000,0,21689000000,3797236000000,0,-411738000000,-3984777000000,0,0,0,-3984777000000,-44368000000,4000000,0,0,0,0,0,8000000000,1250000000,-35114000000,0,0,0,-15000000,0,0,-15000000,-4019906000000,34966431000000,0,30946525000000
2019,2,5780118000000,-4355450000000,160504000000,1209319000000,0,-4960000000,-815504000000,-155672000000,1836127000000,0,204663000000,6246371000000,-45648000000,-13992091000000,0,-21166000000,-1348417000000,1551163000000,-9689393000000,11526175000000,0,287503000000,3676534000000,0,320389000000,552210000000,0,0,0,552210000000,-17001000000,1281000000,-118000000,0,0,0,0,0,0,-15838000000,0,0,0,-70000000,0,0,-70000000,536302000000,30946525000000,0,31482827000000
2019,3,6432238000000,-3932220000000,10337000000,107075000000,0,112880000000,-991300000000,810144000000,2558727000000,0,270337000000,6533102000000,-51742000000,-12771851000000,0,-191358000000,-6242029000000,-27720000000,7553640000000,1773188000000,0,392841000000,4154938000000,0,-1355632000000,2596441000000,0,0,0,2596441000000,-44886000000,738000000,-306000000,0,0,0,0,0,668000000,-43786000000,0,0,0,-14000000,0,0,-14000000,2552641000000,31482827000000,0,34035468000000
2019,4,9598479000000,-4553442000000,313543000000,-250681000000,0,40870000000,-1247145000000,0,4029064000000,0,-102407000000,17490230000000,-20023000000,-12425816000000,0,-2301200000000,-2105301000000,-2030072000000,-2712924000000,13111507000000,0,333944000000,-1617680000000,0,-143892000000,11505430000000,0,0,0,11505430000000,-40423000000,532000000,-239000000,0,0,0,0,0,416000000,-39714000000,0,0,0,-337000000,0,0,-337000000,11465379000000,34035468000000,0,45500847000000
2020,1,5966545000000,-5644909000000,119170000000,57626000000,0,2998000000,-1067730000000,-16374000000,-572699000000,0,-5195850000000,-74462000000,172946000000,-17104767000000,0,-36451000000,222825000000,-26552000000,-1140918000000,3303175000000,16451000000,274542000000,-1252891000000,0,1943073000000,-19471578000000,0,0,0,-19471578000000,-146678000000,-68000000,0,0,0,0,0,0,1667000000,-145079000000,0,0,0,-46000000,0,0,-46000000,-19616703000000,50822384000000,0,31205681000000
2020,2,6019689000000,-5749444000000,117772000000,-343029000000,0,21238000000,-1012639000000,-1257000000,-938558000000,0,-1300000000000,3590723000000,-152035000000,-5112261000000,0,-659023000000,935328000000,-28135000000,-3974249000000,16963688000000,-16451000000,-20155000000,7537748000000,0,-1593465000000,15233155000000,0,0,0,15233155000000,90332000000,175000000,0,0,0,0,0,0,833000000,91340000000,3007800000000,0,0,-180000000,0,0,3007620000000,18332115000000,31205681000000,0,49537796000000
