Year,Quarter,1. Cash from sales and provide services andother revenue,2. Cash paid to suppliers of goodsand services,3. Cash payments to employees,4. Interest payments,5. Cash paid for corporate incometax,6. Proceeds from business,7. Cash for other business activities,8. Accumulated depreciation,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments",4. ,5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2017,4,309139209662,-279933371961,-4708091722,-4677049059,2557580242,7451326038,-4856531200,0,24973072000,-6511342703,0,-10000000000,15520000000,0,0,1085878355,94535652,0,0,173020847420,-164677359253,-217487250,0,0,8126000917,33193608569,124633117104,-532469250,157294256423
2018,1,259776649840,-255889804205,-6344292173,-4598018769,0,0,-6916761660,0,-13972226967,0,0,-143000000,0,0,0,497988374,354988374,0,0,205925633605,-217967854430,-217487250,0,0,-12259708075,-25876946668,157294256423,0,131417309755
2018,2,0,0,0,0,0,0,0,0,-27738364542,-11854153404,1599238574,-22254579403,0,0,0,1221142531,-31288351702,0,0,185062156799,-188565666277,-217487250,0,0,-3720996728,-62747712972,131417309755,0,68669596783
2018,3,0,0,0,0,0,0,0,0,-14536463806,10243706704,-1599238574,-5349577133,5695801016,0,0,134547236,9125239249,0,0,183176467028,-188386943294,-362478747,0,0,-5572955013,-10984179570,68669596783,62553143,57747970356
2018,4,239653151388,-235561899621,-4426433493,-4821059782,0,6813500817,-4326138340,0,-2668879031,-1871818182,0,0,12653974158,0,0,449440398,11231596374,0,0,199105996011,-224706615529,0,0,0,-25600619518,-17037902175,57747970356,-86651016,40623417165
2019,1,269097113827,-222277909336,-5571965420,-5194696183,0,1570129525,-4588328033,0,33034344380,0,0,0,0,0,0,172100619,172100619,0,-3811929315,163352014712,-203978335489,0,0,0,-44438250092,-11231805093,40623417165,0,29391612072
2019,2,0,0,0,0,0,0,0,0,-10935026922,0,12905170826,-19970813035,0,0,0,1118162043,-5947480166,0,0,228349365726,-220436126705,0,0,0,7913239021,-8969268067,29391612072,0,20422344005
2019,3,0,0,0,0,0,0,0,0,26280199379,-263877500,0,-2000000000,1500000000,0,0,574191712,-189685788,0,0,224854495296,-236696779787,0,0,0,-11842284491,14248229100,20422344005,0,34670573105
2019,4,279981983026,-252784028218,810705622,-4262576307,-199698669,-8850900513,1791480430,0,16486965371,0,-12905170826,19970813035,0,-7557000000,7557000000,7510683269,14576325478,0,0,140747786056,-149160511496,0,0,0,-8412725440,22650565409,34670573105,-63621333,57257517181
2020,1,203792848948,-180511623752,-4258555426,-4420111924,0,2096170488,-8703960611,0,7994767723,0,100000000,0,0,0,0,236070910,336070910,0,0,221943948247,-228258168587,0,0,0,-6314220340,2016618293,19950618642,0,21967236935
2020,2,270352077890,-254046514972,-4003039115,-4671434294,-705897089,15168466648,-20069900125,0,2023758943,0,0,0,0,0,0,846159413,846159413,0,0,197129353037,-175448950446,0,0,0,21680402591,24550320947,21967236935,-115658352,46401899530
